generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
611000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5898,0.901973,0.00566634,0.0753639,0
611000,rnor6,Genus_sp-nov_NMVZ21816,17.5233,1.00895,0.000239286,0.276405,0
611000,mm10,Phloeomys_cumingi_FMNH198472,0.947833,0.287282,0.0268195,0.0952494,0
612000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.047213,0.0617311,0.0452346,0
612000,mm10,Mus_spretus_10460X4,19.0726,1.49294,0.0106355,0.215165,0
612000,Xenuromys_barbatus_ABTC129204,Mammelomys_lanosus_ABTC47208,17.6422,0.370682,0.0230226,0.00246408,0
612000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7129,1.18986,-0.0396317,0.0660705,0
612000,rnor6,Berylmys_bowersi_ABTC116431,15.9012,1.03343,0.0166347,0.303884,0
612000,Maxomys_surifer_JAE3632,NA,20.7856,0.159837,-0.0472527,0.621357,0
612000,mm10,Phloeomys_cumingi_FMNH198472,1.36491,0.313493,0.0144056,0.00074635,0
613000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.23012,0.0122334,0.185407,0
613000,mm10,Mus_spretus_10460X4,19.5462,1.62041,0.00286456,0.258606,0
613000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5846,0.919877,-0.0340763,0.0365114,0
613000,rnor6,Paucidentomys_vermidax_Z21914,15.2816,0.908124,0.00203958,0.0866611,0
613000,mm10,Phloeomys_cumingi_FMNH198472,4.73608,0.324657,-0.00147526,0.058412,0
614000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0664631,-0.00767527,0.0533487,0
614000,mm10,Mus_spretus_10460X4,19.1037,2.32732,0.110542,0.736154,0
614000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7421,1.54436,-0.0684768,0.107172,0
614000,Hyomys_goliath_ABTC42697,NA,21.2127,0.215934,0.0638349,0.0368205,0
614000,rnor6,Paucidentomys_vermidax_Z21914,15.7141,1.06163,-0.0409334,0.185247,0
614000,mm10,Phloeomys_cumingi_FMNH198472,4.82684,0.238818,0.0255728,0.00243317,0
615000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.458604,-0.0529783,0.248217,0
615000,mm10,Mus_spretus_10460X4,19.3,1.7645,-0.0311578,1.14193,0
615000,Zyzomys_pedunculatus_Z34925,Coccymys_ruemmleri_ABTC49489,15.285,1.30715,-0.0691962,0.392166,0
615000,Pogonomys_macrourus_ABTC43144,NA,21.3276,0.52827,-0.00188274,1.7105,0
615000,rnor6,Paucidentomys_vermidax_Z21914,15.0377,0.927108,-0.039156,0.0666973,0
615000,mm10,Phloeomys_cumingi_FMNH198472,6.427,0.226726,0.0501999,0.00107502,0
616000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.2898,0.0148248,0.37525,0
616000,mm10,Mus_spretus_10460X4,18.7804,1.22554,-0.0118597,0.0947267,0
616000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6234,1.07945,-0.00470946,0.274699,0
616000,rnor6,Paucidentomys_vermidax_Z21914,14.413,0.959692,-0.0467201,0.117797,0
616000,mm10,Phloeomys_cumingi_FMNH198472,6.34042,0.254435,0.0439602,0.000302002,0
617000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.422008,-0.00984612,0.381548,0
617000,mm10,Mus_spretus_10460X4,19.3053,2.0605,-0.00503161,0.283018,0
617000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6243,0.892329,0.00563537,0.00886602,0
617000,rnor6,Paucidentomys_vermidax_Z21914,15.4438,0.987968,0.0340692,0.470987,0
617000,mm10,Phloeomys_cumingi_FMNH198472,3.70198,0.21993,0.0458518,0.00308554,0
618000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.450673,-0.014877,0.0368962,0
618000,Lophuromys_woosnami_LSUMZ37793,NA,18.6646,1.19175,-0.094309,1.18617,0
618000,Lophiomys_imhausi_UM5152,NA,18.7021,0.0729897,-0.0476513,1.39727,0
618000,mm10,Mus_cookii_10460X3,17.3085,2.37092,-0.0624014,1.59635,0
618000,Otomys_tropicalis_LSUMZ37841,NA,21.1593,0.113937,0.0393688,0.991138,0
618000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6778,1.19444,-0.0271233,0.210907,0
618000,rnor6,Paucidentomys_vermidax_Z21914,14.6437,0.892005,0.0013071,0.041993,0
619000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.465588,-0.0144254,0.0168498,0
619000,Lophuromys_woosnami_LSUMZ37793,NA,17.1021,0.389373,-0.000537104,1.2267,0
619000,Lophiomys_imhausi_UM5152,NA,19.3015,0.456685,-0.00120294,3.30372,0
619000,mm10,Mus_spretus_10460X4,19.2167,2.20938,0.0229457,0.545806,0
619000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.7407,1.26938,-0.0620465,0.0168907,0
619000,rnor6,Berylmys_bowersi_ABTC116431,16.7791,1.18861,0.0342804,0.073518,0
620000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.082996,-0.0980353,0.0634027,0
620000,mm10,Mus_spretus_10460X4,19.1188,1.76731,0.00502402,0.0532128,0
620000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.6999,1.17471,-0.0536406,0.0205242,0
620000,rnor6,Paucidentomys_vermidax_Z21914,15.1261,1.02844,-0.0202381,0.25231,0
620000,mm10,Phloeomys_cumingi_FMNH198472,6.43211,0.307049,0.0213929,0.00418393,0
621000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.203712,-0.0641769,0.00202047,0
621000,mm10,Mus_spretus_10460X4,19.6157,2.39337,-0.0451021,0.889184,0
621000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7069,1.56089,-0.043589,0.462866,0
621000,rnor6,Paucidentomys_vermidax_Z21914,14.4762,1.00853,-0.0701917,0.0067358,0
621000,mm10,Phloeomys_cumingi_FMNH198472,6.52611,0.250906,0.0374983,0.00998994,0
622000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0632666,-0.0610888,0.00227233,0
622000,mm10,Mus_cookii_10460X3,17.2928,1.35222,-0.0441213,0.496147,0
622000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.9845,1.20599,-0.0426422,0.0433131,0
622000,rnor6,Paucidentomys_vermidax_Z21914,15.1255,0.74537,0.024724,0.0524724,0
622000,mm10,Phloeomys_cumingi_FMNH198472,6.40335,0.300196,0.00552325,0.0127109,0
623000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.204163,0.0759869,0.00621769,0
623000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7665,1.33061,-0.0353959,0.302453,0
623000,rnor6,Paucidentomys_vermidax_Z21914,15.7245,1.06051,-0.0333679,0.224749,0
624000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.236602,0.0271158,0.0180057,0
624000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.533,0.810692,-0.0465499,0.00925621,0
624000,rnor6,Paucidentomys_vermidax_Z21914,14.4097,1.52922,-0.0428417,0.521591,0
625000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0346467,0.0871177,0.137531,0
625000,mm10,Mus_spretus_10460X4,19.6882,1.87885,0.00598322,0.301438,0
625000,Dasymys_montanus_FMNH144389,Dasymys_incomtus_LSUMZ37702,16.3842,0.853787,0.03517,0.53995,0
625000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7506,1.35297,-0.0414659,0.382535,0
625000,rnor6,Paucidentomys_vermidax_Z21914,14.1209,0.79401,-0.00537911,0.10802,0
625000,mm10,Phloeomys_cumingi_FMNH198472,6.01725,0.540707,-0.0427011,0.0201795,0
626000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.101757,-0.00640115,0.104269,0
626000,mm10,Mus_spretus_10460X4,19.1427,2.84231,0.0472737,1.82469,0
626000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7447,1.20044,-0.0527066,0.194612,0
626000,rnor6,Paucidentomys_vermidax_Z21914,14.3307,0.926311,0.0172856,0.106426,0
626000,mm10,Phloeomys_cumingi_FMNH198472,4.68796,0.484843,-0.0323845,0.00530346,0
627000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0694561,-0.00375096,0.0397861,0
627000,Lophiomys_imhausi_UM5152,NA,21.1023,1.11876,0.0514962,0.689957,0
627000,Vandeleuria_oleracea_ABTC116404,NA,13.647,0.15418,-0.0467904,0.357206,0
627000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6764,1.14153,-0.039257,0.31201,0
627000,rnor6,Paucidentomys_vermidax_Z21914,13.9772,0.86242,-0.0129096,0.12502,0
627000,mm10,Phloeomys_cumingi_FMNH198472,3.76931,0.435195,-0.0316512,0.00797959,0
628000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.205961,-0.042987,0.167416,0
628000,Vandeleuria_oleracea_ABTC116404,NA,18.6879,0.159041,0.0045842,0.755885,0
628000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.9452,0.968105,-0.00840776,0.0857344,0
628000,rnor6,Paucidentomys_vermidax_Z21914,15.0806,1.04709,-0.0146343,0.149757,0
628000,mm10,Phloeomys_cumingi_FMNH198472,5.04664,0.528155,-0.0250516,0.0612558,0
629000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0958506,0.0308,0.0799509,0
629000,Vandeleuria_oleracea_ABTC116404,NA,18.9167,0.157874,0.0329071,0.46919,0
629000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5121,1.15186,-0.0281397,0.289222,0
629000,rnor6,Berylmys_bowersi_ABTC116431,16.0526,1.03563,0.0795572,0.300712,0
629000,mm10,Phloeomys_cumingi_FMNH198472,4.94334,0.488589,-0.0309707,0.0256981,0
630000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.215083,0.0257536,0.0247292,0
630000,Apodemus_sylvaticus_SMG3823,NA,21.4232,2.27761,0.0405603,0.446545,0
630000,Phloeomys_cumingi_FMNH198472,Phloeomys_pallidus_JEC43,19.3233,0.914169,0.0259599,1.83259,0
630000,mm10,Mus_pahari_10460X1,14.2052,0.996153,-0.0116133,0.703237,0
630000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5881,0.948539,0.0221703,0.129267,0
630000,Lophuromys_woosnami_LSUMZ37793,NA,10.6851,2.02326,0.0241841,2.12981,0
630000,rnor6,Paucidentomys_vermidax_Z21914,14.9375,0.903447,-0.0162702,0.0183674,0
631000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.40617,-0.0479824,0.226715,0
631000,Thamnomys_venustus_LSUMZ37935,NA,20.2026,0.776474,0.0156475,0.587326,0
631000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.1694,1.16937,-0.00890729,0.100208,0
631000,Bullimus_bagobus_JAE1712,NA,21.3794,0.342775,-0.0485537,0.791252,0
631000,rnor6,Genus_sp-nov_NMVZ21816,17.9188,1.44382,-0.0728956,0.108009,0
631000,Batomys_russatus_KU165776,NA,21.55,1.72594,0.0595375,0.714712,0
631000,mm10,Phloeomys_cumingi_FMNH198472,3.52782,1.28524,-0.0752606,1.94393,0
631000,mm10,Phloeomys_cumingi_FMNH198472,6.46198,0.542633,-0.035327,0.0127375,0
632000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.454673,-0.0189032,0.322764,0
632000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6307,1.41671,-0.0879977,0.167984,0
632000,Halmaheramys_bokimekot_33262-WD225,NA,20.7394,0.326168,-0.06087,1.25787,0
632000,rnor6,Berylmys_bowersi_ABTC116431,16.663,1.29035,-0.0131352,0.175301,0
632000,mm10,Phloeomys_cumingi_FMNH198472,6.37077,0.536973,-0.0325332,0.00970532,0
633000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.216654,0.0585731,0.00917048,0
633000,Lophiomys_imhausi_UM5152,NA,15.8237,0.4207,0.00327953,1.20256,0
633000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.6203,1.49397,-0.039385,0.342778,0
633000,rnor6,Berylmys_bowersi_ABTC116431,16.3949,1.35974,0.00428628,0.438059,0
634000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.254391,0.0285913,0.0154419,0
634000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.6269,0.792323,0.00711729,0.0153556,0
634000,rnor6,Paucidentomys_vermidax_Z21914,15.1616,1.13071,-0.0614791,0.203262,0
635000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.228658,0.0320499,0.0611975,0
635000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.0662,0.850686,0.0595582,0.127781,0
635000,rnor6,Genus_sp-nov_NMVZ21816,17.6581,1.18182,0.00445624,0.208942,0
636000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.25598,0.0410708,0.0568396,0
636000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5979,0.878119,-0.0129802,0.00481043,0
636000,rnor6,Berylmys_bowersi_ABTC116431,16.3679,1.3585,-0.0571847,0.176592,0
637000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.220672,0.0285612,0.0553298,0
637000,mm10,Mus_cookii_10460X3,15.5269,0.603106,0.00739303,0.0387971,0
637000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.4629,0.970477,0.00162633,0.0149102,0
637000,rnor6,Paucidentomys_vermidax_Z21914,15.7058,0.577737,0.0935871,0.0162119,0
638000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.224277,0.0386435,0.0440959,0
638000,mm10,Mus_cookii_10460X3,17.6745,1.70248,-0.0172899,0.467755,0
638000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5993,1.12251,-0.0381474,0.0415802,0
638000,rnor6,Paucidentomys_vermidax_Z21914,14.7175,0.756717,0.0207309,0.110564,0
639000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.140649,0.00426744,0.0892624,0
639000,Heimyscus_fumosus_FMNH167810,NA,18.3549,0.514359,0.0784338,0.491594,0
639000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.2253,1.40149,-0.0566822,0.3098,0
639000,rnor6,Berylmys_bowersi_ABTC116431,16.9423,0.984714,-0.0474888,0.278764,0
639000,mm10,Phloeomys_cumingi_FMNH198472,6.18091,0.525447,-0.0152097,0.0645672,0
640000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.112263,0.0143181,0.352456,0
640000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.417,1.58875,-0.0953387,0.288314,0
640000,rnor6,Paucidentomys_vermidax_Z21914,14.8057,0.702759,0.0905619,0.197752,0
640000,mm10,Phloeomys_cumingi_FMNH198472,5.27368,0.518245,-0.0338803,0.0105994,0
641000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0674583,0.0114893,0.158344,0
641000,mm10,Mus_pahari_10460X1,14.0073,0.862304,0.0317338,0.749952,0
641000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.7587,1.27342,-0.0545787,0.220858,0
641000,rnor6,Paucidentomys_vermidax_Z21914,14.304,1.04288,-0.0405658,0.107487,0
641000,Batomys_russatus_KU165776,NA,19.813,1.57928,0.00862222,0.390499,0
641000,mm10,Phloeomys_cumingi_FMNH198472,3.08716,0.444622,-0.0191394,0.0179199,0
642000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.132854,-0.0313863,0.129597,0
642000,mm10,Mus_pahari_10460X1,10.8735,1.0214,0.040692,1.01463,0
642000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.2012,1.45568,-0.0959477,0.0118603,0
642000,rnor6,Paucidentomys_vermidax_Z21914,15.1914,0.856781,-0.00474929,0.0084672,0
642000,mm10,Phloeomys_cumingi_FMNH198472,3.58347,0.479567,-0.0278167,0.015411,0
643000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.198903,-0.133057,0.0294416,0
643000,mm10,Mus_pahari_10460X1,13.1634,1.81228,-0.048516,1.14795,0
643000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7132,1.10984,-0.00718903,0.0826055,0
643000,Lemniscomys_striatus_TCD4711,NA,20.3129,0.545601,0.0341061,0.55864,0
643000,rnor6,Paucidentomys_vermidax_Z21914,15.5657,0.887009,-0.0302048,0.021822,0
643000,mm10,Phloeomys_cumingi_FMNH198472,5.70301,0.508296,-0.0417398,0.00124385,0
644000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.238103,-0.0131598,0.165139,0
644000,mm10,Mus_pahari_10460X1,14.0401,1.9877,-0.0758853,1.29623,0
644000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.466,0.826031,0.0329636,0.0934727,0
644000,rnor6,Paucidentomys_vermidax_Z21914,14.6168,0.818746,0.0195469,0.27479,0
644000,mm10,Phloeomys_cumingi_FMNH198472,6.13006,0.41992,-0.0291526,0.0167049,0
645000,Lophuromys_woosnami_LSUMZ37793,mm10,0,1.95509,-0.027587,1.68455,0
645000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7011,1.29243,-0.103089,0.0458596,0
645000,Halmaheramys_bokimekot_33262-WD225,NA,21.4705,0.181462,-0.0276783,1.74953,0
645000,rnor6,Genus_sp-nov_NMVZ21816,17.6652,1.30822,-0.0250316,0.196597,0
645000,Apodemus_sylvaticus_SMG3823,NA,19.6215,0.112953,-0.000885082,1.44187,0
645000,mm10,Phloeomys_cumingi_FMNH198472,0.367811,0.515239,-0.0157266,0.0654584,0
646000,Lophuromys_woosnami_LSUMZ37793,mm10,0,2.05305,-0.0180927,1.73536,0
646000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.7893,1.80041,-0.115152,0.288316,0
646000,rnor6,Genus_sp-nov_NMVZ21816,18.0311,1.2953,-0.0245557,0.259046,0
646000,mm10,Phloeomys_cumingi_FMNH198472,0.962534,0.556578,-0.0164177,0.0273139,0
647000,Lophuromys_woosnami_LSUMZ37793,mm10,0,1.62098,-0.0180491,1.51245,0
647000,Mus_musculus-musculus_10460X14,NA,21.5238,0.369144,0.0380326,0.378612,0
647000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.3616,1.18604,-0.0588567,0.0125339,0
647000,rnor6,Genus_sp-nov_NMVZ21816,18.2578,1.81128,-0.0751943,0.65297,0
647000,mm10,Phloeomys_cumingi_FMNH198472,0.75503,0.427902,-0.000809729,0.0440996,0
648000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.401994,-0.0836667,0.240427,0
648000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.0581,1.62038,-0.110473,0.0611758,0
648000,rnor6,Paucidentomys_vermidax_Z21914,15.1679,1.1003,0.0304872,0.821987,0
648000,mm10,Phloeomys_cumingi_FMNH198472,3.10949,0.642313,-0.0410084,0.0645014,0
649000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.191538,-0.0279184,0.191928,0
649000,mm10,Mus_spretus_10460X4,19.7635,1.96841,0.025448,0.912753,0
649000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.9937,1.11112,-0.062818,0.0416494,0
649000,rnor6,Paucidentomys_vermidax_Z21914,14.1452,1.00423,-0.0113317,0.238291,0
649000,mm10,Phloeomys_cumingi_FMNH198472,6.11033,0.505713,-0.0334431,0.0324114,0
650000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.0505076,-0.0112694,0.160442,0
650000,mm10,Mus_spretus_10460X4,18.7443,1.5177,0.0450357,0.209238,0
650000,Thallomys_paedulcus_FMNH158089,NA,21.5024,0.168971,-0.0201174,0.270268,0
650000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.9404,1.08447,-0.0377967,0.0294928,0
650000,rnor6,Paucidentomys_vermidax_Z21914,15.3837,1.2795,-0.0775289,0.118045,0
650000,mm10,Phloeomys_cumingi_FMNH198472,2.74552,0.517075,-0.0373582,0.0537771,0
651000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.276225,-0.0441326,0.154157,0
651000,mm10,Mus_spretus_10460X4,19.8061,0.946593,0.0734641,0.147351,0
651000,Malacomys_longipes_TCD4253,NA,20.6791,0.297397,0.0745822,2.04745,0
651000,Leporillus_apicalis_C90,NA,20.6892,1.21557,0.0322836,1.043,0
651000,Xeromys_myoides_ABTC30709,NA,20.7949,0.151624,-0.0248031,1.6918,0
651000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.4921,0.863955,0.0030791,0.0563231,0
651000,Echiothrix_centrosa_Z27993,NA,18.7377,0.668726,0.128542,0.140788,0
651000,rnor6,Paucidentomys_vermidax_Z21914,15.1266,1.14577,-0.0447911,0.0425814,0
651000,mm10,Phloeomys_cumingi_FMNH198472,1.63308,0.416512,-0.0109891,0.00937043,0
652000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.11773,-0.0273968,0.0493338,0
652000,mm10,Mus_spretus_10460X4,18.9444,2.17246,0.0655172,1.12258,0
652000,Mus_caroli_10460X9,NA,20.3936,0.348923,0.0350959,2.21677,0
652000,Malacomys_longipes_TCD4253,NA,20.1963,1.0021,0.059034,1.28047,0
652000,Xeromys_myoides_ABTC30709,NA,20.6319,1.09682,-0.0924064,0.696595,0
652000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7456,0.682337,0.106506,0.0125775,0
652000,Rattus_exulans_sample1,NA,19.9277,0.083705,-0.0721009,0.785001,0
652000,rnor6,Berylmys_bowersi_ABTC116431,15.8568,1.31399,-0.0623876,0.257285,0
652000,mm10,Phloeomys_cumingi_FMNH198472,2.88168,0.449965,-0.0207235,0.0110549,0
653000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.436173,-0.048196,0.433635,0
653000,mm10,Mus_spretus_10460X4,18.7002,2.49473,-0.000710277,1.38758,0
653000,Saxatilomys_paulinae_ABTC116266,NA,18.9473,0.383515,-0.0198775,1.13107,0
653000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.1997,0.907776,0.0120951,0.0167652,0
653000,Leggadina_lakedownensis_WAMM21623,Leggadina_forresti_WAMM62323,19.9242,0.752748,0.0626434,1.15391,0
653000,rnor6,Paucidentomys_vermidax_Z21914,15.3966,1.3027,-0.078743,0.155968,0
653000,mm10,Phloeomys_cumingi_FMNH198472,1.30212,0.475697,-0.0253968,0.0245149,0
654000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.784252,-0.0504459,0.00540853,0
654000,Lophuromys_woosnami_LSUMZ37793,NA,10.3944,0.48037,0.00737681,0.722318,0
654000,Lophiomys_imhausi_UM5152,NA,8.22595,0.117502,-0.0633827,0.457474,0
654000,mm10,Mus_spretus_10460X4,19.2434,2.23956,0.0278505,2.28049,0
654000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.7909,1.05093,-0.000846248,0.127016,0
654000,rnor6,Paucidentomys_vermidax_Z21914,15.6244,0.991698,-0.0338211,0.276496,0
655000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.94111,-0.0587855,0.0533153,0
655000,Lophuromys_woosnami_LSUMZ37793,NA,7.38709,0.677392,-0.0443843,0.810834,0
655000,Lophiomys_imhausi_UM5152,NA,8.28827,0.456278,0.0120016,0.787804,0
655000,mm10,Mus_cookii_10460X3,16.9387,0.897882,0.0512759,0.364343,0
655000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.2913,0.839229,0.0537078,0.00770182,0
655000,rnor6,Paucidentomys_vermidax_Z21914,15.5972,1.00706,-0.0297489,0.0678143,0
656000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.843025,-0.044349,0.0268221,0
656000,Lophuromys_woosnami_LSUMZ37793,NA,8.18161,0.257171,-0.0142934,0.730686,0
656000,Pseudomys_patrius_JM10865,NA,20.8683,0.233368,-0.00110403,2.10477,0
656000,Lophiomys_imhausi_UM5152,NA,8.11478,0.351707,0.0799858,1.01847,0
656000,mm10,Mus_cookii_10460X3,16.9524,1.17748,0.0449417,0.589503,0
656000,Rattus_xanthurus_LSUMZ39196,Rattus_morotaiensis_ASAM29,19.7531,1.66198,-0.0645237,0.329719,0
656000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.7251,0.825478,0.0483268,0.197071,0
656000,rnor6,Paucidentomys_vermidax_Z21914,14.6127,1.01519,-0.0370239,0.219648,0
657000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.843025,-0.044349,0.0583409,0
657000,Lophuromys_woosnami_LSUMZ37793,NA,8.05523,0.149474,-0.0334964,0.690077,0
657000,Lophiomys_imhausi_UM5152,NA,7.63317,0.21921,0.0226902,0.589676,0
657000,mm10,Mus_cookii_10460X3,16.206,1.58964,0.0825451,1.30226,0
657000,Colomys_goslingi_TCD4175,NA,21.5651,0.0360173,-0.0320616,0.712875,0
657000,Haeromys_minahassae_JAE4996,NA,17.4909,0.076936,-0.0486486,0.414413,0
657000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,15.9526,0.958369,0.0353727,0.0950599,0
657000,Rattus_xanthurus_LSUMZ39196,Rattus_morotaiensis_ASAM29,19.7336,1.41734,0.038202,0.0251586,0
657000,rnor6,Paucidentomys_vermidax_Z21914,15.0342,0.85786,-0.0153632,0.04383,0
658000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.226698,-0.0294507,0.193005,0
658000,Mastacomys_fuscus_M13957,NA,19.94,0.498721,0.0319357,1.15203,0
658000,mm10,Mus_cookii_10460X3,16.3698,0.864325,0.0555222,0.561676,0
658000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.5065,0.957678,0.0156741,0.107679,0
658000,rnor6,Paucidentomys_vermidax_Z21914,14.2488,1.20938,-0.0607522,0.190413,0
658000,mm10,rnor6,8.27224,0.840049,-0.0830524,0.0485718,0
659000,Lophuromys_woosnami_LSUMZ37793,mm10,0,0.200647,0.0122863,0.0465943,0
659000,mm10,Mus_cookii_10460X3,17.4351,1.37276,0.125123,1.20133,0
659000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,16.0955,0.950887,0.0133632,0.112702,0
659000,Haeromys_minahassae_JAE4996,NA,21.1407,2.31451,-0.00970135,0.789904,0
