pid,sample,gid,tid,eid,mm-exons,exonerate hits
ENSMUSP00000123990,Praomys_jacksoni_REC31,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Praomys_degraaffi_TCD4312,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Pogonomys_macrourus_ABTC43144,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Pogonomelomys_mayeri_AMM21849,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Pithecheir_melanurus_LSUMZ38198,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Phloeomys_cumingi_FMNH198472,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Pelomys_minor_FMNH219213,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Pelomys_isseli_FMNH137886,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Paruromys_dominator_JAE4870,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Paraleptomys_wilhelmina_H126-ABTC133716,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Parahydromys_asper_ABTC45798,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Papagomys_armandvillei_WAMM32592,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Otomys_tropicalis_LSUMZ37841,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Otomys_denti_LSUMZ37840,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Oenomys_hypoxanthus_LSUMZ37838,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Notomys_mitchellii_M21518,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Notomys_cervinus_M22857,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Notomys_aquilo_M-32455,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Notomys_amplus_NMV-C512,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Notomys_alexis_U1308,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Niviventer_rapit_LSUMZ38196,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Niviventer_cremoriventer_LSUMZ38141,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Niviventer_bukit_LSUMZ38136,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Nesokia_indica_ABTC117074,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Myomyscus_verreauxii_MNHN1999102,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mylomys_dybowskii_MNHN1997072,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Musseromys_anacuao_FMNH209523,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Mus_spretus_10460X4,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mus_platythrix_10460X13,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mus_pahari_10460X1,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mus_musculus-reference_10460X5,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mus_musculus-musculus_10460X14,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mus_musculus-domesticus_10460X15,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mus_musculus-castaneus_10460X7,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mus_cervicolor_10460X10,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mus_caroli_10460X9,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mirzamys_louiseae_ABTC133754,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Microhydromys_richardsoni_ANWCM35851,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Micaelemys_namaquensis_MNHN1987009,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mesembriomys_macrurus_ABTC7337,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mesembriomys_gouldii_ABTC7449,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Melomys_rufescens_ABTC44798,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Melasmothrix_naso_Z21808,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Maxomys_surifer_JAE3632,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mastomys_natalensis_T4162,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mastacomys_fuscus_M13957,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Margaretamys_parvus_NMVZ21833,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Margaretamys_christinae_TMar1,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mammelomys_lanosus_ABTC47208,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Mallomys_rothschildi_ABTC47402,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Malacomys_longipes_TCD4253,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Macruromys_major_ABTC43909,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Lorentzimys_nouhuysi_ABTC-46314,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Lophuromys_woosnami_LSUMZ37793,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Limnomys_sibuanus_FMNH147948,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Leporillus_apicalis_C90,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Leopoldomys_sabanus_Z25191,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Lenomys_meyeri_LSUMZ39079,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Lemniscomys_striatus_TCD4711,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Leggadina_lakedownensis_WAMM21623,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Leggadina_forresti_WAMM62323,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Kadarsanomys_sodyi_MZB-Sample,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Hyorhinomys_stuempkei_JAE4661,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Hyomys_goliath_ABTC42697,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Hylomyscus_stella_LSUMZ37742,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Hydromys_sp-nov_YS391,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Hybomys_univittatus_TCD4026,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Hybomys_planifrons_R24117,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Hybomys_lunaris_LSUMZ37734,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Heimyscus_fumosus_FMNH167810,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Halmaheramys_bokimekot_33262-WD225,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Haeromys_minahassae_JAE4996,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Grammomys_dryas_LSUMZ37716,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Genus_sp-nov_NMVZ21816,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Dephomys_defua_MNHNR24062,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Dasymys_montanus_FMNH144389,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Dasymys_incomtus_LSUMZ37702,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Crunomys_melanius_KU168558,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Crunomys_celebensis_Z21894,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Crossomys_moncktoni_ABTC46614,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Crateromys_heaneyi_KU165014,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Conilurus_albipes_NMV-c7585,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Coccymys_ruemmleri_ABTC49489,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Chrotomys_whiteheadi_KU168311,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Chrotomys_mindorensis_JAE520,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Chiruromys_vates_ABTC43096,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Chiropodomys_gliroides_Z25153,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Chiromyscus_chiropus_ABTC69097,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Carpomys_melanurus_FMNH198723,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Bunomys_torajae_NMVZ21736,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Bunomys_chrysocomus_JAE4867,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Bunomys_andrewsi_sample1,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Berylmys_mackenziei_ABTC116402,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Berylmys_bowersi_ABTC116431,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Batomys_russatus_KU165776,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Bandicota_indica_ABTC119185,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Arvicanthus_niloticus_MNHN1999201,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Arvicanthus_neumanni_FMNH158037,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,1
ENSMUSP00000123990,Archboldomys_luzonensis_EAR1826,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Apomys_lubangensis_JAE169,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Apodemus_sylvaticus_SMG3823,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Anonymomys_mindorensis_FMNH2222010,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Anisomys_imitator_ABTC45107,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Aethomys_nyikae_FMNH196708,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Aethomys_hindei_MVZ196257,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000463287,5,2
ENSMUSP00000123990,Pseudomys_delicatulus_U1509,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000515755,5,1
ENSMUSP00000123990,Pseudomys_hermannsburgensis_ABTC08067,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000515755,5,1
ENSMUSP00000123990,Paucidentomys_vermidax_Z21914,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000515755,5,1
ENSMUSP00000123990,Niviventer_lepturus_JAE4746,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000515755,5,1
ENSMUSP00000123990,Leporillus_conditor_ABTC13335,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000515755,5,1
ENSMUSP00000123990,Eropeplus_canus_NMVZ21733,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000515755,5,1
ENSMUSP00000123990,Echiothrix_centrosa_Z27993,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000515755,5,1
ENSMUSP00000123990,Conilurus_penicillatus_M14056,ENSMUSG00000056888,ENSMUST00000162508,ENSMUSE00000515755,5,1
ENSMUSP00000035154,Aethomys_hindei_MVZ196257,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Coccymys_ruemmleri_ABTC49489,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Halmaheramys_bokimekot_33262-WD225,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Limnomys_sibuanus_FMNH147948,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Microhydromys_richardsoni_ANWCM35851,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Micaelemys_namaquensis_MNHN1987009,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Mesembriomys_macrurus_ABTC7337,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Mesembriomys_gouldii_ABTC7449,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Melomys_rufescens_ABTC44798,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Musseromys_anacuao_FMNH209523,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Parahydromys_asper_ABTC45798,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,2
ENSMUSP00000035154,Pseudomys_australis_M25541,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Rattus_argentiventer_LSUMZ38199,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Taeromys_punicans_MVZ225815,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Zyzomys_argurus_ABTC61630,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Zyzomys_pedunculatus_Z34925,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Zyzomys_palatalis_ABTC30744,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Zyzomys_maini_ABTC07900,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Zelotomys_woosnami_TTU-M115260,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Xeromys_myoides_ABTC30709,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Xenuromys_barbatus_ABTC129204,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Waiomys_mamasae_Z20624,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Vandeleuria_oleracea_ABTC116404,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Uromys_sp-nov_YS380,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Uromys_caudimaculatus_DT10Uc01,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Thamnomys_venustus_LSUMZ37935,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Thamnomys_kempi_TCD4437,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Thallomys_paedulcus_FMNH158089,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Tateomys_rhinogradoides_Z21785,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Tateomys_macrocercus_Z21834,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Tarsomys_apoensis_KU167148,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Taeromys_taerae_LSUMZ39224,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Taeromys_hamatus_NMVZ63317,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,2
ENSMUSP00000035154,Taeromys_celebensis_NMVZ20637,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Taeromys_callitrichus_LSUMZ37153,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Sundamys_annandalei_YS118,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,2
ENSMUSP00000035154,Stochomys_longicaudatus_MNHN1999459,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Sommeromys_macrorhinos_Z21740,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Saxatilomys_paulinae_ABTC116266,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Rhabdomys_pumilio_MNHN1995065,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Rattus_xanthurus_LSUMZ39196,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Rattus_morotaiensis_ASAM29,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Rattus_hoffmanni_LSUMZ39187,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Rattus_exulans_sample1,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Rattus_colletti_RAT25,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_shortridgei_Z25113,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_patrius_JM10865,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,2
ENSMUSP00000035154,Pseudomys_oralis_RAT7,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_occidentalis_ABTC08043,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_novaehollandiae_ABTC08140,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_nanus_U1448,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_johnsoni_ABTC08053,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_higginsi_UC1421,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_hermannsburgensis_ABTC08067,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_gracilicaudatus_ABTC08163,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_gouldii_ABTC08164,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_fumeus_ABTC08168,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_desertor_ABTC41464,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_delicatulus_U1509,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_chapmani_WAMM29440,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_calabyi_U4324,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,1
ENSMUSP00000035154,Pseudomys_bolami_ABTC107389,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_apodemoides_M16672,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudomys_albocinereus_WAMM18855,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pseudohydromys_pumehanae_ABTC43920,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Praomys_jacksoni_REC31,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pogonomys_macrourus_ABTC43144,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pogonomelomys_mayeri_AMM21849,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pithecheir_melanurus_LSUMZ38198,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Phloeomys_cumingi_FMNH198472,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pelomys_minor_FMNH219213,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Pelomys_isseli_FMNH137886,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Paucidentomys_vermidax_Z21914,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Paruromys_dominator_JAE4870,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Paraleptomys_wilhelmina_H126-ABTC133716,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Papagomys_armandvillei_WAMM32592,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Otomys_tropicalis_LSUMZ37841,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Otomys_denti_LSUMZ37840,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Oenomys_hypoxanthus_LSUMZ37838,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Notomys_mitchellii_M21518,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Notomys_fuscus_M22830,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Notomys_cervinus_M22857,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Notomys_aquilo_M-32455,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Notomys_alexis_U1308,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,2
ENSMUSP00000035154,Niviventer_rapit_LSUMZ38196,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Niviventer_cremoriventer_LSUMZ38141,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Niviventer_bukit_LSUMZ38136,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Nesokia_indica_ABTC117074,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
ENSMUSP00000035154,Myomyscus_verreauxii_MNHN1999102,ENSMUSG00000032551,ENSMUST00000035154,ENSMUSE00000777264,3,3
