generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
484000,rnor6,Berylmys_bowersi_ABTC116431,10.6938,1.59339,-0.0865524,0.0369458,0
485000,mm10,Phloeomys_cumingi_FMNH198472,0,0.300817,0.0162827,0.00155177,0
485000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.2248,1.4072,-0.0902683,0.194105,0
485000,rnor6,Berylmys_bowersi_ABTC116431,10.7428,1.11607,0.00702933,0.0730949,0
486000,mm10,Phloeomys_cumingi_FMNH198472,0,0.431758,-0.00451452,0.00697657,0
486000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0576,1.1634,-0.0466604,0.0315169,0
486000,rnor6,Taeromys_celebensis_NMVZ20637,10.9673,2.63885,-0.117298,0.878243,0
487000,mm10,Phloeomys_cumingi_FMNH198472,0,0.745967,-0.0627167,0.000334717,0
487000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.02248,0.914267,-0.0107611,0.0494784,0
487000,rnor6,Paucidentomys_vermidax_Z21914,8.73691,1.35709,-0.0620236,0.349524,0
488000,mm10,Phloeomys_cumingi_FMNH198472,0,0.501251,-0.0151488,0.0236748,0
488000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.37034,1.38857,-0.093843,0.159871,0
488000,rnor6,Paucidentomys_vermidax_Z21914,7.83561,1.48565,-0.0607705,0.226274,0
489000,mm10,Phloeomys_cumingi_FMNH198472,0,0.343452,0.0165726,0.0205959,0
489000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.84507,1.36885,-0.0537136,0.389761,0
489000,rnor6,Berylmys_bowersi_ABTC116431,9.25394,1.73409,-0.0397598,0.752376,0
490000,mm10,Phloeomys_cumingi_FMNH198472,0,0.649709,-0.0385494,0.0651629,0
490000,Malacomys_longipes_TCD4253,NA,7.9275,1.18156,0.0336796,1.08136,0
490000,Pseudomys_occidentalis_ABTC08043,NA,14.9231,0.156286,0.0122228,1.6047,0
490000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,8.97305,1.08678,-0.0379442,0.139504,0
490000,rnor6,Berylmys_bowersi_ABTC116431,10.3761,1.2628,0.0438573,0.298978,0
491000,mm10,Phloeomys_cumingi_FMNH198472,0,0.745643,-0.0561975,0.0245042,0
491000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.10227,1.45256,-0.112119,0.193637,0
491000,rnor6,Berylmys_bowersi_ABTC116431,9.70555,1.33063,-0.0192623,0.191142,0
491000,Micaelemys_namaquensis_MNHN1987009,NA,14.6372,1.80876,0.00527677,0.418896,0
492000,mm10,Phloeomys_cumingi_FMNH198472,0,0.585907,-0.0156024,0.204154,0
492000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.53878,1.89578,-0.135384,0.235483,0
492000,rnor6,Berylmys_bowersi_ABTC116431,9.91698,2.38215,-0.134557,0.353731,0
493000,mm10,Phloeomys_cumingi_FMNH198472,0,0.660431,-0.0419377,0.00257962,0
493000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.8819,1.56032,-0.117769,0.153005,0
493000,Solomys_salebrosus_ABTC64864,Melomys_rufescens_ABTC44798,13.0398,2.03287,0.0806728,1.55553,0
493000,Micaelemys_namaquensis_MNHN1987009,NA,10.6306,0.55817,-0.145647,0.0886857,0
493000,rnor6,Berylmys_bowersi_ABTC116431,10.1146,1.9311,-0.0616772,0.287387,0
494000,mm10,Phloeomys_cumingi_FMNH198472,0,0.558776,-0.0283063,0.0245292,0
494000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1573,1.56532,-0.115379,0.045753,0
494000,rnor6,Taeromys_celebensis_NMVZ20637,11.629,1.83451,-0.128289,0.155459,0
495000,mm10,Phloeomys_cumingi_FMNH198472,0,0.630485,-0.0373567,0.0122645,0
495000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.2302,1.1568,-0.0585553,0.0236273,0
495000,rnor6,Taeromys_celebensis_NMVZ20637,11.7812,1.71353,-0.0463685,0.316464,0
496000,mm10,Phloeomys_cumingi_FMNH198472,0,0.590907,-0.0395795,0.00771604,0
496000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1579,0.948162,-0.0112954,0.0262067,0
496000,rnor6,Berylmys_bowersi_ABTC116431,10.2352,1.20662,-0.00333668,0.27756,0
497000,mm10,Phloeomys_cumingi_FMNH198472,0,0.624258,-0.0483372,0.0163764,0
497000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.27278,1.6636,-0.132798,0.217532,0
497000,rnor6,Berylmys_bowersi_ABTC116431,10.6007,1.67685,-0.0726543,0.413552,0
498000,mm10,Phloeomys_cumingi_FMNH198472,0,0.627916,-0.0453272,0.00398939,0
498000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1888,1.34522,-0.0653683,0.345291,0
498000,rnor6,Berylmys_bowersi_ABTC116431,10.3481,1.53788,-0.149242,0.132806,0
499000,mm10,Phloeomys_cumingi_FMNH198472,0,0.620241,-0.0441318,0.0371496,0
499000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.69552,1.63493,-0.163825,0.0269211,0
499000,rnor6,Taeromys_celebensis_NMVZ20637,10.8858,1.4285,-0.0132389,0.204181,0
500000,mm10,Phloeomys_cumingi_FMNH198472,0,0.401173,-0.00688035,0.00291647,0
500000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.74262,1.54392,-0.102871,0.123543,0
500000,rnor6,NA,13.9944,0.145311,-0.0398374,1.66509,0
500000,rnor6,Taeromys_celebensis_NMVZ20637,11.4784,1.09345,-0.023508,0.00728321,0
501000,mm10,Phloeomys_cumingi_FMNH198472,0,0.512935,-0.0197135,0.0237742,0
501000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.04554,1.28445,-0.0881854,0.025345,0
501000,rnor6,Berylmys_bowersi_ABTC116431,10.4264,1.43658,-0.054397,0.0938523,0
502000,mm10,Phloeomys_cumingi_FMNH198472,0,0.56504,-0.0282898,0.0148703,0
502000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.42282,0.951226,-0.0192522,0.0673527,0
502000,rnor6,Berylmys_bowersi_ABTC116431,10.4753,1.69707,-0.124378,0.0904436,0
503000,mm10,Phloeomys_cumingi_FMNH198472,0,0.410422,-0.00227431,0.0255678,0
503000,Grammomys_dryas_LSUMZ37716,NA,14.1684,1.51865,0.044401,0.0296021,0
503000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.96087,1.25173,-0.0998887,0.0333872,0
503000,rnor6,Paucidentomys_vermidax_Z21914,8.50601,1.03686,-0.0386583,0.112459,0
504000,mm10,Phloeomys_cumingi_FMNH198472,0,0.285919,0.0277872,0.0131389,0
504000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.67534,1.55534,-0.087758,0.217825,0
504000,rnor6,Taeromys_celebensis_NMVZ20637,11.7334,1.53665,-0.0113211,0.393535,0
505000,mm10,Phloeomys_cumingi_FMNH198472,0,0.31447,0.0482924,0.0458206,0
505000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.5489,1.61135,-0.122917,0.24415,0
505000,rnor6,Berylmys_bowersi_ABTC116431,9.81484,1.20185,-0.0331396,0.0469043,0
506000,mm10,Phloeomys_cumingi_FMNH198472,0,0.303089,0.0418775,0.00983405,0
506000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.02434,1.22638,-0.0598367,0.208952,0
506000,rnor6,Berylmys_bowersi_ABTC116431,10.217,0.985878,0.0925056,0.300885,0
507000,mm10,Phloeomys_cumingi_FMNH198472,0,0.326443,0.0216707,0.00617065,0
507000,Micaelemys_namaquensis_MNHN1987009,NA,14.1572,0.317807,0.10809,2.80401,0
507000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.31245,1.41115,-0.0747441,0.220418,0
507000,rnor6,Berylmys_bowersi_ABTC116431,10.2449,1.31189,0.0429751,0.048565,0
508000,mm10,Phloeomys_cumingi_FMNH198472,0,0.496009,-0.0109111,0.0189701,0
508000,Malacomys_longipes_TCD4253,NA,13.0491,0.335257,0.0491706,0.951271,0
508000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.88328,1.39294,-0.114486,0.00519023,0
508000,rnor6,Taeromys_celebensis_NMVZ20637,11.7567,1.81526,-0.0536151,0.333679,0
509000,mm10,Phloeomys_cumingi_FMNH198472,0,0.465187,0.0101283,0.0669172,0
509000,Micaelemys_namaquensis_MNHN1987009,NA,13.6023,1.17101,-0.1208,1.34069,0
509000,Uromys_sp-nov_YS380,NA,14.7015,0.460233,-0.0697766,0.0373733,0
509000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.05028,1.53694,-0.138253,0.0140612,0
509000,Sundamys_annandalei_YS118,NA,14.3365,1.5776,-0.0765741,1.44809,0
509000,rnor6,Taeromys_celebensis_NMVZ20637,11.5271,1.92326,-0.259118,0.22093,0
510000,mm10,Phloeomys_cumingi_FMNH198472,0,0.387633,0.00438892,0.0722756,0
510000,Pseudomys_delicatulus_U1509,NA,14.9458,1.60196,-0.0673317,0.105401,0
510000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.81142,0.945103,-0.0056355,7.61383e-005,0
510000,rnor6,Taeromys_celebensis_NMVZ20637,11.1365,1.89509,-0.101945,0.494417,0
511000,mm10,Phloeomys_cumingi_FMNH198472,0,0.490426,-0.0274381,0.00199167,0
511000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.99348,1.87535,-0.203408,0.14043,0
511000,rnor6,Taeromys_celebensis_NMVZ20637,11.7328,1.97009,-0.131428,0.329565,0
512000,mm10,Phloeomys_cumingi_FMNH198472,0,0.337525,0.00864166,0.00884565,0
512000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.92718,1.46145,-0.0793221,0.502277,0
512000,rnor6,Taeromys_celebensis_NMVZ20637,11.6693,1.28937,-0.0332807,0.000590407,0
513000,mm10,Phloeomys_cumingi_FMNH198472,0,0.289771,0.0722878,0.0136158,0
513000,Malacomys_longipes_TCD4253,NA,12.3927,0.978678,0.0264423,1.86819,0
513000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.31238,1.59389,-0.112523,0.366942,0
513000,rnor6,Taeromys_celebensis_NMVZ20637,11.4352,1.92538,-0.117538,0.509939,0
514000,mm10,Phloeomys_cumingi_FMNH198472,0,0.512289,-0.0307487,0.0147555,0
514000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.194,1.73382,-0.173441,0.105748,0
514000,rnor6,Paucidentomys_vermidax_Z21914,8.72601,1.11189,-0.0109305,0.366098,0
515000,mm10,Phloeomys_cumingi_FMNH198472,0,0.373974,0.0445125,0.0419774,0
515000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.75463,1.80134,-0.101544,0.382398,0
515000,rnor6,Taeromys_celebensis_NMVZ20637,11.1141,2.18568,-0.143078,0.557436,0
516000,mm10,Phloeomys_cumingi_FMNH198472,0,0.502448,-0.0261436,0.0225686,0
516000,Mus_platythrix_10460X13,NA,14.9499,1.8656,-0.0467536,1.76722,0
516000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,8.97968,1.66506,-0.16623,0.0183311,0
516000,rnor6,Paucidentomys_vermidax_Z21914,8.18929,0.800527,-0.0195734,0.132473,0
517000,mm10,Phloeomys_cumingi_FMNH198472,0,0.430463,-0.0106614,0.00952939,0
517000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.118,1.23565,-0.112971,0.139413,0
517000,rnor6,Berylmys_bowersi_ABTC116431,9.38265,0.942196,0.1337,0.616425,0
518000,mm10,Phloeomys_cumingi_FMNH198472,0,0.412207,-0.00588929,0.00638639,0
518000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.77946,1.3101,-0.0777233,0.151762,0
518000,rnor6,Taeromys_celebensis_NMVZ20637,11.6853,1.33737,-0.0593041,0.016567,0
519000,mm10,Phloeomys_cumingi_FMNH198472,0,0.370407,0.0152596,0.0606014,0
519000,Hylomyscus_stella_LSUMZ37742,Hylomyscus_vulcanorum_TCD4382,12.1955,2.18731,-0.0863428,0.872542,0
519000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.205,1.18751,-0.0410616,0.0478277,0
519000,rnor6,Berylmys_bowersi_ABTC116431,10.1412,0.929891,0.0633504,0.281277,0
520000,mm10,Phloeomys_cumingi_FMNH198472,0,0.300459,0.0427641,0.00633893,0
520000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.83224,1.05086,-0.0481535,0.0975181,0
520000,rnor6,Berylmys_bowersi_ABTC116431,9.89641,0.90149,0.0557182,0.0436591,0
521000,mm10,Phloeomys_cumingi_FMNH198472,0,0.244684,0.0727899,0.0198037,0
521000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.4861,1.29635,-0.0606473,0.22481,0
521000,rnor6,Berylmys_bowersi_ABTC116431,10.5018,1.99764,-0.132431,0.686379,0
522000,mm10,Phloeomys_cumingi_FMNH198472,0,0.264929,0.0523455,0.0119362,0
522000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.32986,1.50746,-0.152554,0.0419905,0
522000,rnor6,Taeromys_celebensis_NMVZ20637,11.2568,1.82257,-0.156544,0.0222674,0
523000,mm10,Phloeomys_cumingi_FMNH198472,0,0.294623,0.0440391,0.0159547,0
523000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.63509,1.53758,-0.0786615,0.419585,0
523000,rnor6,Taeromys_celebensis_NMVZ20637,11.1925,1.57139,-0.0221791,0.421868,0
524000,mm10,Phloeomys_cumingi_FMNH198472,0,0.366074,0.0282608,0.140329,0
524000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.64915,1.24173,-0.0303791,0.20838,0
524000,rnor6,Taeromys_celebensis_NMVZ20637,11.6369,1.91059,-0.168774,0.206264,0
525000,mm10,Phloeomys_cumingi_FMNH198472,0,0.410024,0.00151528,0.0217824,0
525000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.53668,1.56795,-0.0768337,0.209814,0
525000,rnor6,Berylmys_bowersi_ABTC116431,10.7083,0.956832,0.146071,0.0890927,0
526000,mm10,Phloeomys_cumingi_FMNH198472,0,0.348291,0.0139633,0.0582905,0
526000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1283,1.2401,-0.109767,0.018699,0
526000,rnor6,Taeromys_celebensis_NMVZ20637,11.4218,1.48525,-0.0460301,0.595594,0
527000,mm10,Phloeomys_cumingi_FMNH198472,0,0.357036,0.00623987,0.0107212,0
527000,Zyzomys_pedunculatus_Z34925,Solomys_salebrosus_ABTC64864,10.832,1.14522,-0.0450196,0.135174,0
527000,rnor6,Taeromys_celebensis_NMVZ20637,11.6843,1.0805,-0.10376,0.179863,0
528000,mm10,Phloeomys_cumingi_FMNH198472,0,0.446628,-0.0043143,0.0107246,0
528000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.63401,1.36844,-0.127025,0.0242207,0
528000,rnor6,Berylmys_bowersi_ABTC116431,10.6545,1.98261,-0.140439,0.493846,0
529000,mm10,Phloeomys_cumingi_FMNH198472,0,0.405499,-0.00351581,0.0152871,0
529000,Pseudomys_australis_M25541,NA,14.6554,0.35417,0.017308,1.69862,0
529000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.71881,0.881655,0.00322732,0.0226418,0
529000,rnor6,Taeromys_celebensis_NMVZ20637,10.9872,1.27661,0.0449832,0.126127,0
530000,mm10,Phloeomys_cumingi_FMNH198472,0,0.363306,0.00604713,0.045413,0
530000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.13329,1.09506,-0.0399075,0.0520775,0
530000,rnor6,Taeromys_celebensis_NMVZ20637,11.5448,2.15223,-0.114761,0.640865,0
531000,mm10,Phloeomys_cumingi_FMNH198472,0,0.302239,0.0513105,0.0112984,0
531000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.65909,0.948544,-0.00409627,0.227646,0
531000,rnor6,Berylmys_bowersi_ABTC116431,9.83445,1.05719,0.0186704,0.171542,0
532000,mm10,Phloeomys_cumingi_FMNH198472,0,0.363152,0.0134581,0.0112779,0
532000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0841,1.43292,-0.106129,0.113062,0
532000,rnor6,Berylmys_bowersi_ABTC116431,10.3576,0.855593,0.0789605,0.0155885,0
533000,mm10,Phloeomys_cumingi_FMNH198472,0,0.442945,-0.00791116,0.0775051,0
533000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.65203,1.90188,-0.168919,0.19917,0
533000,rnor6,Berylmys_bowersi_ABTC116431,10.5736,1.31641,0.0104,0.315388,0
534000,mm10,Phloeomys_cumingi_FMNH198472,0,0.46186,-0.0154051,0.012692,0
534000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.79002,1.34705,-0.0454542,0.0839492,0
534000,rnor6,Taeromys_celebensis_NMVZ20637,10.9746,1.53391,-0.0257443,0.160166,0
535000,mm10,Phloeomys_cumingi_FMNH198472,0,0.67145,-0.0452619,0.00692582,0
535000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.88215,0.910578,-0.00100392,0.0241317,0
535000,rnor6,Berylmys_bowersi_ABTC116431,10.0991,1.27323,0.0109098,0.350179,0
536000,mm10,Phloeomys_cumingi_FMNH198472,0,0.52943,-0.0233949,0.00447108,0
536000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.70071,0.945876,-0.000397377,0.0161189,0
536000,rnor6,Taeromys_celebensis_NMVZ20637,11.7006,1.26702,-0.138757,0.0782827,0
537000,mm10,Phloeomys_cumingi_FMNH198472,0,0.520885,-0.0355159,0.0350278,0
537000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.33401,0.980988,-0.00285722,0.0513437,0
537000,rnor6,Paucidentomys_vermidax_Z21914,9.18046,0.858835,-0.000800055,0.0270164,0
538000,mm10,Phloeomys_cumingi_FMNH198472,0,0.484344,-0.0133686,0.0218232,0
538000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.95415,1.32629,-0.0838651,0.00353772,0
538000,rnor6,Paucidentomys_vermidax_Z21914,7.52547,0.739545,0.0316937,0.0149823,0
539000,mm10,Phloeomys_cumingi_FMNH198472,0,0.735132,-0.0466377,0.0674201,0
539000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.90988,0.890463,0.0104712,0.068263,0
539000,rnor6,Paucidentomys_vermidax_Z21914,8.95265,0.865343,0.0227519,0.222275,0
540000,mm10,Phloeomys_cumingi_FMNH198472,0,0.691242,-0.0481985,0.0397927,0
540000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.44021,1.03687,-0.052777,0.0475656,0
540000,rnor6,Paucidentomys_vermidax_Z21914,6.73511,1.01113,-0.0260746,0.0552628,0
541000,mm10,Phloeomys_cumingi_FMNH198472,0,0.314757,0.0129027,0.0140435,0
541000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,8.99519,1.46599,-0.0708369,0.207987,0
541000,rnor6,Taeromys_celebensis_NMVZ20637,11.5493,1.63424,-0.0648506,0.314856,0
542000,mm10,Phloeomys_cumingi_FMNH198472,0,0.718627,-0.0524572,0.0383762,0
542000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.63671,1.96408,-0.0617244,0.741183,0
542000,rnor6,Paucidentomys_vermidax_Z21914,7.0374,1.06811,-0.0195017,0.315226,0
543000,mm10,Phloeomys_cumingi_FMNH198472,0,0.793596,-0.0681927,0.0486471,0
543000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1964,1.49994,-0.0418869,0.413864,0
543000,Chiruromys_vates_ABTC43096,NA,13.9631,0.351221,-0.130426,0.10988,0
543000,Otomys_tropicalis_LSUMZ37841,NA,13.3258,0.471757,-0.0949802,0.355781,0
543000,rnor6,Paucidentomys_vermidax_Z21914,8.24055,1.34393,-0.0282657,0.539202,0
543000,Maxomys_surifer_JAE3632,NA,14.6373,1.46584,0.123592,2.68626,0
544000,mm10,Phloeomys_cumingi_FMNH198472,0,0.196693,0.191536,0.00510702,0
544000,Mus_platythrix_10460X13,NA,14.496,0.224517,-0.149118,0.841745,0
544000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.98678,1.00445,-0.0326281,0.090575,0
544000,rnor6,Berylmys_bowersi_ABTC116431,10.1323,2.06709,-0.0966995,0.57954,0
545000,mm10,Phloeomys_cumingi_FMNH198472,0,0.622527,-0.0534795,0.0408187,0
545000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,8.98197,1.50468,-0.0817335,0.316162,0
545000,Niviventer_lepturus_JAE4746,Niviventer_bukit_LSUMZ38136,12.1517,0.883292,-0.0469647,0.455486,0
545000,Niviventer_lepturus_JAE4746,Niviventer_bukit_LSUMZ38136,12.4002,1.90288,0.00820112,1.59275,0
545000,rnor6,Paucidentomys_vermidax_Z21914,8.0679,1.24386,-0.0388489,0.0899197,0
546000,mm10,Phloeomys_cumingi_FMNH198472,0,0.384803,0.0145409,0.034822,0
546000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.78336,1.0134,-0.0344865,0.0239272,0
546000,rnor6,Taeromys_celebensis_NMVZ20637,11.5958,1.1344,0.00250224,0.0266752,0
547000,mm10,Phloeomys_cumingi_FMNH198472,0,0.312463,0.0214682,0.00455952,0
547000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1474,1.31662,-0.0955919,0.0565814,0
547000,rnor6,Paucidentomys_vermidax_Z21914,7.2462,1.37299,-0.0445305,0.471721,0
548000,mm10,Phloeomys_cumingi_FMNH198472,0,0.297763,0.0313377,0.0119618,0
548000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.68143,1.94212,-0.132294,0.398629,0
548000,rnor6,Paucidentomys_vermidax_Z21914,7.4414,1.302,-0.0974239,0.065208,0
549000,mm10,Phloeomys_cumingi_FMNH198472,0,0.506167,-0.023443,0.0242377,0
549000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.52301,1.3307,-0.105655,0.211108,0
549000,rnor6,Paucidentomys_vermidax_Z21914,7.71728,1.97847,-0.0582257,0.936222,0
550000,mm10,Phloeomys_cumingi_FMNH198472,0,0.328808,0.00899351,0.00405659,0
550000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.2212,1.24955,-0.0686451,0.00768252,0
550000,rnor6,Paucidentomys_vermidax_Z21914,8.3224,0.974839,-0.0607547,0.143339,0
551000,mm10,Phloeomys_cumingi_FMNH198472,0,0.330749,0.00756251,0.00321823,0
551000,Leptomys_elegans_ABTC45741,NA,13.5291,1.01236,-0.0722294,1.72056,0
551000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.2377,1.18972,-0.0403878,0.185662,0
551000,rnor6,Paucidentomys_vermidax_Z21914,7.9468,2.29038,-0.104728,0.596498,0
552000,mm10,Phloeomys_cumingi_FMNH198472,0,0.232253,0.061965,0.0180997,0
552000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.9155,1.52478,-0.130071,0.297736,0
552000,rnor6,Paucidentomys_vermidax_Z21914,6.74684,1.25552,-0.0114435,0.617538,0
553000,mm10,Phloeomys_cumingi_FMNH198472,0,0.421396,-0.00821143,0.0684919,0
553000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.90469,1.30276,-0.081234,0.166193,0
553000,rnor6,Maxomys_surifer_JAE3632,4.08401,0.718711,0.0420094,0.354209,0
554000,mm10,Phloeomys_cumingi_FMNH198472,0,0.448287,-0.0246608,0.0272793,0
554000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.14796,1.0115,-0.0339978,0.013235,0
554000,Berylmys_bowersi_ABTC116431,Berylmys_mackenziei_ABTC116402,14.5896,1.52555,0.104428,2.78625,0
554000,rnor6,Paucidentomys_vermidax_Z21914,7.20742,0.965238,-0.0386013,0.0539364,0
555000,mm10,Phloeomys_cumingi_FMNH198472,0,0.286403,0.0422466,0.0105805,0
555000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.15567,1.10824,-0.032478,0.00162513,0
555000,Berylmys_bowersi_ABTC116431,Berylmys_mackenziei_ABTC116402,14.0099,0.555256,0.0440497,2.95294,0
555000,rnor6,Berylmys_bowersi_ABTC116431,10.1564,1.74675,-0.075032,0.157578,0
556000,mm10,Phloeomys_cumingi_FMNH198472,0,0.408757,-0.0188989,0.00897399,0
556000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.69115,1.37408,-0.105637,0.214297,0
556000,rnor6,Paucidentomys_vermidax_Z21914,8.52876,1.10753,-0.0472943,0.119559,0
557000,mm10,Phloeomys_cumingi_FMNH198472,0,0.471462,-0.00796927,0.0176002,0
557000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.68155,1.03289,-0.0136219,0.0718797,0
557000,rnor6,Taeromys_celebensis_NMVZ20637,11.7439,1.34596,-0.0141227,0.013842,0
558000,mm10,Phloeomys_cumingi_FMNH198472,0,0.444638,-0.00692949,0.00380349,0
558000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.2262,0.627699,0.0501455,0.0104358,0
558000,rnor6,Berylmys_bowersi_ABTC116431,10.7343,0.921984,0.0864486,0.18435,0
559000,mm10,Phloeomys_cumingi_FMNH198472,0,0.484569,-0.0293733,0.00098111,0
559000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1922,0.886798,0.00100202,0.00395776,0
