generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
514000,rnor6,Taeromys_celebensis_NMVZ20637,11.733,1.20252,-0.0469631,0.07338,0
515000,mm10,Phloeomys_cumingi_FMNH198472,0,0.489585,-0.00852244,0.00546707,0
515000,rnor6,Taeromys_celebensis_NMVZ20637,11.0354,1.59525,-0.187758,0.0406158,0
516000,mm10,Phloeomys_cumingi_FMNH198472,0,0.544391,-0.0211549,0.0079111,0
516000,rnor6,Taeromys_celebensis_NMVZ20637,11.732,1.56733,-0.0858729,0.248954,0
517000,mm10,Phloeomys_cumingi_FMNH198472,0,0.439212,-0.00253346,0.00365887,0
517000,Berylmys_bowersi_ABTC116431,Berylmys_mackenziei_ABTC116402,10.7532,1.7637,-0.135583,1.30447,0
517000,rnor6,Taeromys_celebensis_NMVZ20637,11.5791,1.05085,-0.00415827,0.0383564,0
518000,mm10,Phloeomys_cumingi_FMNH198472,0,0.376039,0.0243076,0.0183291,0
518000,rnor6,Taeromys_celebensis_NMVZ20637,11.746,1.46644,-0.114823,0.23144,0
519000,mm10,Phloeomys_cumingi_FMNH198472,0,0.372069,0.00738932,0.00135525,0
519000,rnor6,Taeromys_celebensis_NMVZ20637,11.723,2.36419,-0.124799,0.79541,0
520000,mm10,Phloeomys_cumingi_FMNH198472,0,0.619086,-0.0249164,0.0524716,0
520000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.0885,0.840588,-0.00359384,0.0597861,0
520000,rnor6,Taeromys_celebensis_NMVZ20637,11.2889,1.4888,-0.0961868,0.0532245,0
521000,mm10,Phloeomys_cumingi_FMNH198472,0,0.397921,0.017374,0.0361369,0
521000,rnor6,Taeromys_celebensis_NMVZ20637,11.1918,1.37641,-0.0822379,0.0706479,0
522000,mm10,Phloeomys_cumingi_FMNH198472,0,0.38882,0.00576675,0.00760122,0
522000,Chiropodomys_gliroides_Z25153,NA,12.6594,0.050584,0.123952,0.990205,0
522000,rnor6,Taeromys_celebensis_NMVZ20637,11.6767,1.2432,-0.0127871,0.0792052,0
523000,mm10,Phloeomys_cumingi_FMNH198472,0,0.470029,-0.0177174,0.00204527,0
523000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.91349,1.47244,-0.156713,0.0490476,0
523000,rnor6,Berylmys_bowersi_ABTC116431,9.67421,1.54766,-0.123773,0.0901117,0
524000,mm10,Phloeomys_cumingi_FMNH198472,0,0.381122,0.0118675,0.0149749,0
524000,rnor6,Berylmys_bowersi_ABTC116431,9.81362,1.8023,-0.0642222,0.134974,0
525000,mm10,Phloeomys_cumingi_FMNH198472,0,0.261437,0.0816803,0.00120334,0
525000,rnor6,Taeromys_celebensis_NMVZ20637,11.4654,1.15168,0.0455148,0.135981,0
526000,mm10,Phloeomys_cumingi_FMNH198472,0,0.382177,-0.00544002,0.0464284,0
526000,Notomys_cervinus_M22857,NA,14.5609,1.47423,-0.0196952,3.4109,0
526000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.4904,0.773226,-0.0493671,0.195151,0
526000,rnor6,Paucidentomys_vermidax_Z21914,7.04647,1.2893,-0.0610184,0.0169096,0
527000,mm10,Phloeomys_cumingi_FMNH198472,0,0.281253,0.11441,0.00516601,0
527000,Rhabdomys_pumilio_MNHN1995065,NA,14.9013,3.26309,-0.057157,3.40567,0
527000,rnor6,Taeromys_celebensis_NMVZ20637,10.7588,1.98891,-0.180109,0.0651658,0
528000,mm10,Phloeomys_cumingi_FMNH198472,0,0.45689,-0.0278715,0.0198373,0
528000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.50728,1.5238,-0.180701,0.196279,0
528000,rnor6,Berylmys_bowersi_ABTC116431,9.3575,1.23915,-0.00730439,0.241155,0
529000,mm10,Phloeomys_cumingi_FMNH198472,0,0.630647,-0.0271319,0.0699223,0
529000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.39715,1.33509,-0.0910482,0.134173,0
529000,rnor6,Berylmys_bowersi_ABTC116431,10.7241,1.26102,-0.00733035,0.107555,0
530000,mm10,Phloeomys_cumingi_FMNH198472,0,0.212799,0.124215,0.0159466,0
530000,rnor6,Berylmys_bowersi_ABTC116431,10.54,1.81934,-0.0986863,0.447073,0
531000,mm10,Phloeomys_cumingi_FMNH198472,0,0.350308,0.0330831,0.0525159,0
531000,rnor6,Berylmys_bowersi_ABTC116431,9.9695,1.68937,-0.137518,0.0984909,0
532000,mm10,Phloeomys_cumingi_FMNH198472,0,0.2964,0.0573224,0.000811951,0
532000,rnor6,Berylmys_bowersi_ABTC116431,10.6855,1.12167,-0.0176695,0.161799,0
533000,mm10,Phloeomys_cumingi_FMNH198472,0,0.3939,0.00854298,0.0121015,0
533000,Dasymys_montanus_FMNH144389,Dasymys_incomtus_LSUMZ37702,13.6919,1.56434,0.0140765,1.02242,0
533000,rnor6,Berylmys_bowersi_ABTC116431,9.51574,0.786494,0.127091,0.33067,0
534000,mm10,Phloeomys_cumingi_FMNH198472,0,0.28402,0.0589779,0.0143324,0
534000,rnor6,Berylmys_bowersi_ABTC116431,10.4021,1.26091,-0.00227492,0.230322,0
535000,mm10,Phloeomys_cumingi_FMNH198472,0,0.260321,0.0726577,0.0178345,0
535000,rnor6,Taeromys_celebensis_NMVZ20637,11.7722,1.6164,-0.0457631,0.111144,0
536000,mm10,Phloeomys_cumingi_FMNH198472,0,0.570205,-0.0208331,5.59665e-005,0
536000,Zelotomys_woosnami_TTU-M115260,NA,14.114,1.86095,-0.107925,1.67509,0
536000,rnor6,Taeromys_celebensis_NMVZ20637,11.738,1.32755,-0.1083,0.082201,0
536000,Malacomys_longipes_TCD4253,NA,8.90725,1.49404,-0.030646,1.66132,0
537000,mm10,Phloeomys_cumingi_FMNH198472,0,0.500317,-0.00522604,0.00487531,0
537000,rnor6,Taeromys_celebensis_NMVZ20637,11.5289,1.97019,-0.154135,0.11872,0
538000,mm10,Phloeomys_cumingi_FMNH198472,0,0.263409,0.0668369,0.00915978,0
538000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0606,1.22391,-0.149795,0.0189456,0
538000,rnor6,Taeromys_celebensis_NMVZ20637,11.7022,1.34913,-0.148392,0.0398843,0
539000,mm10,Phloeomys_cumingi_FMNH198472,0,0.273075,0.0694456,0.0234874,0
539000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1643,0.770678,-0.00998718,0.0178312,0
539000,Pseudomys_apodemoides_M16672,NA,14.993,1.3459,-0.0342853,0.214027,0
539000,rnor6,Taeromys_celebensis_NMVZ20637,11.3671,1.69796,-0.0907981,0.366341,0
540000,mm10,Phloeomys_cumingi_FMNH198472,0,0.294719,0.0238814,0.0195298,0
540000,Pithecheir_melanurus_LSUMZ38198,NA,12.7176,0.306844,0.0238955,0.339786,0
540000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.12786,0.741763,0.0128499,0.0240969,0
540000,Tateomys_rhinogradoides_Z21785,NA,14.7101,1.41449,0.0301012,0.748331,0
540000,rnor6,Berylmys_bowersi_ABTC116431,9.47731,1.57355,-0.0866886,0.422631,0
540000,Phloeomys_cumingi_FMNH198472,Phloeomys_pallidus_JEC43,10.4612,1.91276,-0.11393,0.778628,0
541000,mm10,Phloeomys_cumingi_FMNH198472,0,0.274574,0.0549007,0.0154895,0
541000,Hylomyscus_vulcanorum_TCD4382,NA,15.0332,1.36011,0.00450613,3.64437,0
541000,Pseudomys_occidentalis_ABTC08043,NA,14.4844,0.292117,-0.163139,1.94629,0
541000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.37292,0.890834,-0.0338192,0.0271303,0
541000,rnor6,Berylmys_bowersi_ABTC116431,9.5698,1.29074,-0.066527,0.130667,0
541000,Lorentzimys_nouhuysi_ABTC-46314,NA,14.2842,0.0262317,0.0899028,1.07716,0
542000,mm10,Phloeomys_cumingi_FMNH198472,0,0.269326,0.0601072,0.0156865,0
542000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.0544,0.794227,-0.0492854,0.0295103,0
542000,rnor6,Taeromys_celebensis_NMVZ20637,10.8289,1.23063,-0.000761869,0.051489,0
543000,mm10,Phloeomys_cumingi_FMNH198472,0,0.218905,0.214055,0.025277,0
543000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,10.1492,1.27976,-0.145726,0.116819,0
543000,rnor6,Taeromys_celebensis_NMVZ20637,11.4119,1.41303,-0.0384984,0.366133,0
544000,mm10,Phloeomys_cumingi_FMNH198472,0,0.442806,-0.00358347,0.0262509,0
544000,Thallomys_paedulcus_FMNH158089,NA,12.0594,0.475929,0.104927,0.674156,0
544000,rnor6,Taeromys_celebensis_NMVZ20637,11.6711,1.49879,-0.099466,0.372423,0
545000,mm10,Phloeomys_cumingi_FMNH198472,0,0.325675,0.0454812,0.0141794,0
545000,rnor6,Taeromys_celebensis_NMVZ20637,11.7198,1.84505,-0.18629,0.0924069,0
546000,mm10,Phloeomys_cumingi_FMNH198472,0,0.289233,0.0516256,0.0127903,0
546000,rnor6,Berylmys_bowersi_ABTC116431,10.12,1.07054,-0.0137208,0.0784529,0
547000,mm10,Phloeomys_cumingi_FMNH198472,0,0.245989,0.0808099,0.00145486,0
547000,rnor6,Taeromys_celebensis_NMVZ20637,11.4789,1.87186,-0.0678871,0.638069,0
547000,Apomys_lubangensis_JAE169,NA,13.0193,0.890391,-0.0188504,0.810081,0
548000,mm10,Phloeomys_cumingi_FMNH198472,0,0.239622,0.152344,0.0612073,0
548000,rnor6,Berylmys_bowersi_ABTC116431,10.2837,2.56916,-0.112809,1.20817,0
549000,mm10,Phloeomys_cumingi_FMNH198472,0,0.562677,-0.0185493,0.0167775,0
549000,rnor6,Taeromys_celebensis_NMVZ20637,10.763,2.12363,-0.102337,0.555525,0
550000,mm10,Phloeomys_cumingi_FMNH198472,0,0.296501,0.0281853,0.0374835,0
550000,rnor6,Taeromys_celebensis_NMVZ20637,11.1046,1.82387,-0.141844,0.262575,0
551000,mm10,Phloeomys_cumingi_FMNH198472,0,0.260071,0.124098,0.058189,0
551000,rnor6,Berylmys_bowersi_ABTC116431,10.4811,1.52847,-0.0875152,0.364148,0
552000,mm10,Phloeomys_cumingi_FMNH198472,0,0.289314,0.0702302,0.0254922,0
552000,rnor6,Taeromys_celebensis_NMVZ20637,10.808,1.68006,-0.130306,0.0101176,0
553000,mm10,Phloeomys_cumingi_FMNH198472,0,0.343102,0.0548574,0.0852743,0
553000,rnor6,Berylmys_bowersi_ABTC116431,10.2289,1.4776,-0.00885443,0.17311,0
554000,mm10,Phloeomys_cumingi_FMNH198472,0,0.349998,0.0478697,0.0449501,0
554000,rnor6,Berylmys_bowersi_ABTC116431,9.6455,0.876399,0.0646842,0.0942216,0
555000,mm10,Phloeomys_cumingi_FMNH198472,0,0.304503,0.0122268,0.0153838,0
555000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.64915,1.70181,-0.149824,0.124027,0
555000,rnor6,Taeromys_celebensis_NMVZ20637,11.2309,1.26009,-0.0260473,0.297254,0
556000,mm10,Phloeomys_cumingi_FMNH198472,0,0.331874,0.0455816,0.033486,0
556000,rnor6,Taeromys_celebensis_NMVZ20637,11.7243,1.29199,0.0707085,0.399257,0
557000,mm10,Phloeomys_cumingi_FMNH198472,0,0.330569,0.020083,0.0121374,0
557000,rnor6,Taeromys_celebensis_NMVZ20637,11.2464,1.89791,-0.0799457,0.52697,0
558000,mm10,Phloeomys_cumingi_FMNH198472,0,0.399736,0.020083,0.000492368,0
558000,Chiropodomys_gliroides_Z25153,NA,13.2574,0.0243422,0.0808143,1.67135,0
558000,Phloeomys_cumingi_FMNH198472,Carpomys_melanurus_FMNH198723,3.52667,0.232903,0.0886369,0.388227,0
558000,rnor6,Taeromys_celebensis_NMVZ20637,10.9274,1.28991,-0.0562984,0.0413616,0
559000,mm10,Phloeomys_cumingi_FMNH198472,0,0.263172,0.0633202,0.00074477,0
559000,Micaelemys_namaquensis_MNHN1987009,NA,14.6792,1.17257,-0.0157531,0.208812,0
559000,Hybomys_univittatus_TCD4026,Hybomys_lunaris_LSUMZ37734,14.4657,2.30738,-0.00255747,2.06459,0
559000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.78019,0.880434,-0.0570479,0.0800108,0
559000,Chiropodomys_gliroides_Z25153,NA,13.8506,0.626229,-0.0024787,0.236405,0
559000,rnor6,Taeromys_celebensis_NMVZ20637,11.0624,1.15817,0.0433428,0.0834416,0
560000,mm10,Phloeomys_cumingi_FMNH198472,0,0.320521,0.048591,0.034085,0
560000,rnor6,Berylmys_bowersi_ABTC116431,10.2031,0.773787,0.0525026,0.0468808,0
560000,Saxatilomys_paulinae_ABTC116266,NA,11.0448,0.721561,-0.0979641,0.0493032,0
561000,mm10,Phloeomys_cumingi_FMNH198472,0,0.240615,0.134479,0.0124414,0
561000,Lorentzimys_nouhuysi_ABTC-46314,NA,13.5438,0.265359,-0.0145738,0.396397,0
561000,rnor6,Berylmys_bowersi_ABTC116431,10.7377,1.47013,-0.0767544,0.330697,0
562000,mm10,Phloeomys_cumingi_FMNH198472,0,0.255046,0.133,0.00247596,0
562000,Grammomys_dryas_LSUMZ37716,NA,14.9154,3.641,-0.141821,0.343441,0
562000,rnor6,Taeromys_celebensis_NMVZ20637,11.1871,1.33067,-0.0409557,0.120733,0
562000,Niviventer_lepturus_JAE4746,Leopoldomys_sabanus_Z25191,11.4066,0.949511,-0.0193061,0.397094,0
563000,mm10,Phloeomys_cumingi_FMNH198472,0,0.284561,0.11364,0.0117054,0
563000,rnor6,Bandicota_indica_ABTC119185,11.8357,1.30587,0.0355193,0.0480719,0
564000,mm10,Phloeomys_cumingi_FMNH198472,0,0.413135,0.00907047,0.0241613,0
564000,rnor6,Taeromys_celebensis_NMVZ20637,11.5509,1.49225,-0.117845,0.168763,0
565000,mm10,Phloeomys_cumingi_FMNH198472,0,0.360314,0.0406951,0.0350813,0
565000,rnor6,Taeromys_celebensis_NMVZ20637,11.7476,0.935123,0.0461122,0.140366,0
565000,Aethomys_nyikae_FMNH196708,NA,14.5627,0.175123,-0.020484,2.2761,0
566000,mm10,Phloeomys_cumingi_FMNH198472,0,0.341335,0.0248477,0.0109984,0
566000,Conilurus_albipes_NMV-c7585,NA,13.4645,0.232634,-0.0660977,0.200617,0
566000,Zyzomys_pedunculatus_Z34925,Apomys_lubangensis_JAE169,7.8445,0.88768,-0.0875373,0.0913071,0
566000,rnor6,Taeromys_celebensis_NMVZ20637,11.7244,1.76622,-0.141837,0.0929561,0
567000,mm10,Phloeomys_cumingi_FMNH198472,0,0.235109,0.0711575,0.0014417,0
567000,Zyzomys_pedunculatus_Z34925,Apomys_lubangensis_JAE169,7.3242,0.841847,-0.0449433,0.0729728,0
567000,rnor6,Berylmys_bowersi_ABTC116431,10.1178,1.12486,-0.0343523,0.0830802,0
568000,mm10,Phloeomys_cumingi_FMNH198472,0,0.338872,0.0434243,0.0109882,0
568000,rnor6,Taeromys_celebensis_NMVZ20637,11.447,1.55191,-0.149179,0.178239,0
569000,mm10,Phloeomys_cumingi_FMNH198472,0,0.296003,0.0541337,0.0178325,0
569000,rnor6,Taeromys_celebensis_NMVZ20637,10.9521,1.88228,-0.0606893,0.179498,0
570000,mm10,Phloeomys_cumingi_FMNH198472,0,0.329822,0.0372401,0.0523532,0
570000,rnor6,Bandicota_indica_ABTC119185,12.1279,2.04369,-0.0832092,0.594441,0
571000,mm10,Phloeomys_cumingi_FMNH198472,0,0.289358,0.0526464,0.016396,0
571000,rnor6,Berylmys_bowersi_ABTC116431,10.6627,1.91579,-0.104249,0.0869276,0
572000,mm10,Phloeomys_cumingi_FMNH198472,0,0.337914,0.0415303,0.0403274,0
572000,rnor6,Taeromys_celebensis_NMVZ20637,11.3781,1.98147,-0.160076,0.187939,0
573000,mm10,Phloeomys_cumingi_FMNH198472,0,0.256635,0.119527,0.00857753,0
573000,rnor6,Taeromys_celebensis_NMVZ20637,11.4568,1.92969,-0.0725859,0.730878,0
574000,mm10,Phloeomys_cumingi_FMNH198472,0,0.266426,0.12068,0.0197136,0
574000,rnor6,Taeromys_celebensis_NMVZ20637,11.7429,1.65031,-0.0384164,0.593325,0
575000,mm10,Phloeomys_cumingi_FMNH198472,0,0.262611,0.116935,0.00210928,0
575000,rnor6,Berylmys_bowersi_ABTC116431,10.5348,1.57427,-0.104985,0.132932,0
576000,mm10,Phloeomys_cumingi_FMNH198472,0,0.401581,0.00900109,0.00388788,0
576000,rnor6,Taeromys_celebensis_NMVZ20637,11.7469,1.41609,-0.0800801,0.146566,0
577000,mm10,Phloeomys_cumingi_FMNH198472,0,0.376832,0.0103349,0.00519301,0
577000,rnor6,Taeromys_celebensis_NMVZ20637,11.7522,1.52395,-0.100846,0.0328447,0
578000,mm10,Phloeomys_cumingi_FMNH198472,0,0.40152,0.0125783,0.0438538,0
578000,rnor6,Taeromys_celebensis_NMVZ20637,11.5712,1.11665,0.0966351,0.142111,0
579000,mm10,Phloeomys_cumingi_FMNH198472,0,0.371,0.0302491,0.0555322,0
579000,rnor6,Berylmys_bowersi_ABTC116431,9.46041,2.46285,-0.218265,0.0474959,0
579000,Mus_cookii_10460X3,NA,14.4042,0.681861,-0.0667325,0.223243,0
580000,mm10,Phloeomys_cumingi_FMNH198472,0,0.282334,0.0939696,0.0279098,0
580000,rnor6,Berylmys_bowersi_ABTC116431,10.7396,1.17775,-0.0406583,0.106752,0
581000,mm10,Phloeomys_cumingi_FMNH198472,0,0.294235,0.0399413,0.0149458,0
581000,rnor6,Berylmys_bowersi_ABTC116431,10.5377,0.857979,0.0578042,0.00663788,0
581000,Bullimus_bagobus_JAE1712,NA,13.9887,0.524373,-0.0100657,0.0268941,0
582000,mm10,Phloeomys_cumingi_FMNH198472,0,0.391772,0.0062899,0.026901,0
582000,rnor6,Taeromys_celebensis_NMVZ20637,11.6108,1.30151,0.0135498,0.167413,0
583000,mm10,Phloeomys_cumingi_FMNH198472,0,0.389673,0.00569511,0.0102687,0
583000,rnor6,Berylmys_bowersi_ABTC116431,10.6523,0.814317,0.0155523,0.0475374,0
584000,mm10,Phloeomys_cumingi_FMNH198472,0,0.43151,0.00340879,0.00650563,0
584000,rnor6,Berylmys_bowersi_ABTC116431,10.136,1.81292,-0.0438352,0.257686,0
585000,mm10,Phloeomys_cumingi_FMNH198472,0,0.38156,0.00749841,0.0419509,0
585000,rnor6,Taeromys_celebensis_NMVZ20637,11.0941,1.5768,-0.0757094,0.311425,0
586000,mm10,Phloeomys_cumingi_FMNH198472,0,0.385844,0.00537916,0.0266162,0
586000,rnor6,Berylmys_bowersi_ABTC116431,9.97923,1.02631,-0.00911985,0.0248078,0
587000,mm10,Phloeomys_cumingi_FMNH198472,0,0.481475,-0.0256857,0.00252103,0
587000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.73356,1.39108,-0.138558,0.023614,0
587000,rnor6,Taeromys_celebensis_NMVZ20637,11.5783,2.63395,-0.294899,0.400158,0
588000,mm10,Phloeomys_cumingi_FMNH198472,0,0.469312,-0.00940434,0.0372926,0
588000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.96871,1.41986,-0.192821,0.00156096,0
588000,rnor6,Taeromys_celebensis_NMVZ20637,11.6469,1.60211,-0.0784746,0.220071,0
589000,mm10,Phloeomys_cumingi_FMNH198472,0,0.300933,0.0643573,0.02053,0
589000,rnor6,Taeromys_celebensis_NMVZ20637,11.4891,1.65922,-0.109541,0.477972,0
590000,mm10,Phloeomys_cumingi_FMNH198472,0,0.357631,0.0381432,0.0274761,0
590000,Mus_pahari_10460X1,NA,10.1359,0.206158,-0.0906054,0.381223,0
590000,rnor6,Taeromys_celebensis_NMVZ20637,11.4297,0.992611,0.0287823,0.111438,0
591000,mm10,Phloeomys_cumingi_FMNH198472,0,0.241071,0.0920052,0.00564697,0
591000,rnor6,Taeromys_celebensis_NMVZ20637,11.2032,1.43699,-0.0611296,0.0313929,0
592000,mm10,Phloeomys_cumingi_FMNH198472,0,0.294751,0.0462778,0.0185785,0
592000,rnor6,Taeromys_celebensis_NMVZ20637,11.7007,1.33352,-0.0584629,0.403545,0
593000,mm10,Phloeomys_cumingi_FMNH198472,0,0.291077,0.0521114,0.0535377,0
593000,rnor6,Berylmys_bowersi_ABTC116431,10.4077,2.37992,-0.0391196,1.45059,0
594000,mm10,Phloeomys_cumingi_FMNH198472,0,0.540834,-0.0100001,0.0562407,0
594000,rnor6,Berylmys_bowersi_ABTC116431,10.5339,0.887186,0.0449303,0.0573181,0
595000,mm10,Phloeomys_cumingi_FMNH198472,0,0.501752,-0.00700051,0.0110014,0
595000,rnor6,Taeromys_celebensis_NMVZ20637,11.7306,1.84646,-0.107573,0.366843,0
596000,mm10,Phloeomys_cumingi_FMNH198472,0,0.428114,-0.00476003,0.0442648,0
596000,Paraleptomys_wilhelmina_H126-ABTC133716,NA,13.8637,0.0703501,0.0463244,0.104702,0
596000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.14929,0.873649,-0.0182976,0.0331709,0
596000,Chiropodomys_gliroides_Z25153,NA,13.073,0.349362,0.00393329,1.15811,0
596000,rnor6,Taeromys_celebensis_NMVZ20637,11.1425,1.32552,-0.0570527,0.0374348,0
597000,mm10,Phloeomys_cumingi_FMNH198472,0,0.387893,-0.00967259,0.0252554,0
597000,Zyzomys_pedunculatus_Z34925,Pogonomelomys_mayeri_AMM21849,8.75148,1.31721,-0.107092,0.187057,0
597000,rnor6,Taeromys_celebensis_NMVZ20637,11.4129,1.18644,-0.0628254,0.0262487,0
598000,mm10,Phloeomys_cumingi_FMNH198472,0,0.473768,-0.0206887,0.0200181,0
598000,Zyzomys_pedunculatus_Z34925,Paraleptomys_wilhelmina_H126-ABTC133716,9.87923,0.830777,-0.0794671,0.0186607,0
598000,rnor6,Taeromys_celebensis_NMVZ20637,11.0585,1.44325,-0.140405,0.0275238,0
599000,mm10,Phloeomys_cumingi_FMNH198472,0,0.656003,-0.0214878,0.128502,0
599000,rnor6,Taeromys_celebensis_NMVZ20637,11.2706,1.76728,-0.0719338,0.13758,0
600000,mm10,Phloeomys_cumingi_FMNH198472,0,0.591607,-0.0118419,0.048328,0
600000,rnor6,Berylmys_bowersi_ABTC116431,9.88265,1.64058,-0.0486974,0.458215,0
601000,mm10,Phloeomys_cumingi_FMNH198472,0,0.362717,0.0156869,0.0249486,0
601000,rnor6,Berylmys_bowersi_ABTC116431,10.0935,1.30614,-0.0250293,0.105728,0
602000,mm10,Phloeomys_cumingi_FMNH198472,0,0.403836,0.0250342,0.11077,0
602000,rnor6,Taeromys_celebensis_NMVZ20637,11.1148,1.62357,-0.0975813,0.462147,0
603000,mm10,Phloeomys_cumingi_FMNH198472,0,0.672316,-0.0385178,0.0212067,0
603000,rnor6,Berylmys_bowersi_ABTC116431,10.1148,1.23114,-0.00536865,0.0190077,0
604000,mm10,Phloeomys_cumingi_FMNH198472,0,0.368754,0.0107092,0.00804228,0
604000,rnor6,Taeromys_celebensis_NMVZ20637,11.165,1.471,-0.139376,0.0567326,0
605000,mm10,Phloeomys_cumingi_FMNH198472,0,0.413226,0.00635001,0.0110461,0
605000,rnor6,Taeromys_celebensis_NMVZ20637,11.0395,1.88538,-0.0721383,0.577958,0
606000,mm10,Phloeomys_cumingi_FMNH198472,0,0.387384,0.00664356,0.0149561,0
606000,rnor6,Berylmys_bowersi_ABTC116431,10.263,1.51335,-0.0809803,0.0130266,0
607000,mm10,Phloeomys_cumingi_FMNH198472,0,0.37298,0.00664356,0.000502291,0
607000,Uromys_sp-nov_YS380,Uromys_caudimaculatus_DT10Uc01,14.1945,1.19464,0.000514752,0.0381641,0
607000,rnor6,Taeromys_celebensis_NMVZ20637,11.3511,2.00925,-0.0850254,0.416454,0
608000,mm10,Phloeomys_cumingi_FMNH198472,0,0.381657,0.0147785,0.0168805,0
608000,rnor6,Taeromys_celebensis_NMVZ20637,10.789,0.817294,0.0942561,0.0476885,0
609000,mm10,Phloeomys_cumingi_FMNH198472,0,0.776505,-0.0461837,0.0370736,0
609000,Haeromys_minahassae_JAE4996,NA,13.1537,1.88396,0.00278894,2.36555,0
609000,rnor6,Berylmys_bowersi_ABTC116431,9.90294,1.65269,-0.0478158,0.680278,0
610000,mm10,Phloeomys_cumingi_FMNH198472,0,0.553577,-0.022081,0.0437865,0
610000,Pseudomys_hermannsburgensis_ABTC08067,NA,14.5135,1.73387,-0.0705167,1.0459,0
610000,rnor6,Berylmys_bowersi_ABTC116431,9.48966,0.984656,0.0374462,0.27033,0
611000,mm10,Phloeomys_cumingi_FMNH198472,0,0.501244,-0.0150858,0.000278701,0
611000,rnor6,Taeromys_celebensis_NMVZ20637,11.5895,2.05499,-0.107978,0.938908,0
612000,mm10,Phloeomys_cumingi_FMNH198472,0,0.798974,-0.0582437,0.0326977,0
612000,rnor6,Taeromys_celebensis_NMVZ20637,11.5856,1.42858,-0.00392596,0.0471453,0
613000,mm10,Phloeomys_cumingi_FMNH198472,0,0.492854,-0.0139956,0.0139528,0
613000,rnor6,Taeromys_celebensis_NMVZ20637,10.8037,1.30286,-0.0425821,0.119885,0
614000,mm10,Phloeomys_cumingi_FMNH198472,0,0.454302,0.00311153,0.0015874,0
614000,Pogonomys_macrourus_ABTC43144,NA,14.1117,0.24273,0.0252061,0.927652,0
614000,rnor6,Taeromys_celebensis_NMVZ20637,11.7066,1.47948,-0.0397907,0.17202,0
615000,mm10,Phloeomys_cumingi_FMNH198472,0,0.388455,0.00917574,0.00214383,0
615000,rnor6,Taeromys_celebensis_NMVZ20637,11.4243,1.4484,-0.028471,0.0478818,0
616000,mm10,Phloeomys_cumingi_FMNH198472,0,0.358646,0.00377059,0.00854417,0
616000,rnor6,Berylmys_bowersi_ABTC116431,10.1304,1.27792,-0.0199962,0.0509106,0
617000,mm10,Phloeomys_cumingi_FMNH198472,0,0.500273,-0.0163948,0.0270382,0
617000,rnor6,Taeromys_celebensis_NMVZ20637,11.3669,1.39865,-0.0327673,0.176023,0
618000,mm10,Phloeomys_cumingi_FMNH198472,0,0.555043,-0.0149858,0.0173433,0
618000,rnor6,Taeromys_celebensis_NMVZ20637,11.4967,1.52365,-0.116848,0.176903,0
619000,mm10,Phloeomys_cumingi_FMNH198472,0,0.316244,0.0225389,0.0191529,0
619000,Aethomys_hindei_MVZ196257,NA,15.0143,2.54508,0.0668255,0.435594,0
619000,rnor6,Taeromys_celebensis_NMVZ20637,11.7719,1.40166,-0.035173,0.17684,0
620000,mm10,Phloeomys_cumingi_FMNH198472,0,0.417326,0.010252,0.0273129,0
620000,Zyzomys_maini_ABTC07900,NA,13.9374,0.951948,0.00567582,0.675066,0
620000,Apodemus_sylvaticus_SMG3823,NA,13.3961,0.842577,0.0515835,0.379143,0
620000,rnor6,Taeromys_celebensis_NMVZ20637,11.7643,1.16484,0.0799077,0.3953,0
621000,mm10,Phloeomys_cumingi_FMNH198472,0,0.318826,0.0455534,0.0116648,0
621000,Heimyscus_fumosus_FMNH167810,NA,13.5348,3.57307,0.0199333,3.17876,0
621000,Stochomys_longicaudatus_MNHN1999459,NA,13.1285,0.419153,-0.102609,0.614296,0
621000,Pseudohydromys_pumehanae_ABTC43920,Microhydromys_richardsoni_ANWCM35851,13.3701,4.37001,-0.0422758,2.95355,0
