node.label,clade,node.type,orig.node.label,num.genes.concordant.full,num.genes.concordant.partial,num.genes.discordant,num.genes.paraphyletic,num.genes.nondecisive,ES,EN,S,N,avg.ES,avg.EN,avg.S,avg.N,dS,dN,dNdS
<98>,mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3,internal,0.81/0.727,0.0,10.0,0.0,0.0,34.0,2777.013453137491,6188.560668554779,41.5,29.5,277.70134531374913,618.8560668554779,4.15,2.95,0.014944111975083513,0.004766859626971899,0.3189791159835886
Rattus_morotaiensis_ASAM29,Rattus_morotaiensis_ASAM29,tip,NA,10608.0,0.0,0.0,0.0,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<99>,Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.268/0.548,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<100>,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.136/0.376,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halmaheramys_bokimekot_33262-WD225,Halmaheramys_bokimekot_33262-WD225,tip,NA,0.0,0.0,0.0,0.0,11681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<101>,Anonymomys_mindorensis_FMNH2222010;Leopoldomys_sabanus_Z25191;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.491/0.467,0.0,12.0,0.0,0.0,4.0,6462.221349167508,14634.148339046435,38.0,6.0,538.518445763959,1219.5123615872028,3.1666666666666665,0.5,0.005880330918236858,0.00040999994403439,0.06972395767096103
<18>,Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833,internal,0.802/0.784,0.0,12.0,0.0,0.0,0.0,5803.754243908461,13407.558450727232,61.0,20.0,483.6461869923717,1117.2965375606027,5.083333333333333,1.6666666666666667,0.010510438146829656,0.001491695902240515,0.14192518726638115
<103>,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.251/0.428,0.0,4.0,0.0,0.0,5.0,3140.123869405946,7205.2295245389605,2.0,2.0,785.0309673514865,1801.3073811347401,0.5,0.5,0.000636917549490926,0.00027757616786371194,0.4358117751435368
Mastacomys_fuscus_M13957,Mastacomys_fuscus_M13957,tip,NA,10128.0,0.0,0.0,0.0,1553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<107>,Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144,internal,0.1/0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anisomys_imitator_ABTC45107,Anisomys_imitator_ABTC45107,tip,NA,10536.0,0.0,0.0,0.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<109>,Arvicanthus_neumanni_FMNH158037;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065,internal,0.741/0.65,0.0,12.0,0.0,0.0,2.0,4165.286994712855,9394.864139400328,50.0,31.0,347.1072495594046,782.9053449500274,4.166666666666667,2.5833333333333335,0.012003974771358315,0.0032996751778444264,0.2748818821010443
<42>,Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389,internal,0.938/0.956,0.0,10.0,0.0,0.0,1.0,2941.9024021916966,6758.76410411539,91.5,78.5,294.19024021916965,675.876410411539,9.15,7.85,0.031102323425764616,0.011614549463592257,0.373430283795807
<110>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Grammomys_dryas_LSUMZ37716;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.259/0.402,0.0,10.0,0.0,0.0,17.0,5848.886000823551,13475.469478684648,37.0,11.0,584.8886000823551,1347.546947868465,3.7,1.1,0.006325990965594171,0.0008162980902000988,0.1290387695208205
Micaelemys_namaquensis_MNHN1987009,Micaelemys_namaquensis_MNHN1987009,tip,NA,10023.0,0.0,0.0,0.0,1658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<111>,Colomys_goslingi_TCD4175;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260,internal,0.55/0.49,0.0,4.0,0.0,0.0,4.0,926.928468854139,1999.628033954875,6.0,2.0,231.73211721353476,499.90700848871876,1.5,0.5,0.006472991392115886,0.0010001860176186814,0.15451681564676722
<78>,Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382,internal,0.692/0.58,0.0,10.0,0.0,0.0,5.0,4379.484666231494,9909.331033191038,39.0,4.0,437.9484666231494,990.9331033191038,3.9,0.4,0.008905157335225731,0.00040365994299737366,0.04532878283920197
<49>,Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820,internal,0.928/0.874,0.0,13.0,0.0,0.0,0.0,5646.818599744757,12811.51432067769,116.0,58.0,434.3706615188275,985.5011015905916,8.923076923076923,4.461538461538462,0.0205425405387103,0.004527177548901337,0.2203806067886461
<112>,mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_platythrix_10460X13,internal,0.368/0.409,0.0,1.0,0.0,0.0,3.0,97.15071396611131,241.0264052347048,0.0,1.0,97.15071396611131,241.0264052347048,0.0,1.0,0.0,0.004148923015410813,NaN
Rattus_xanthurus_LSUMZ39196,Rattus_xanthurus_LSUMZ39196,tip,NA,10376.0,0.0,0.0,0.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<113>,Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.423/0.493,0.0,2.0,0.0,0.0,3.0,2451.349729282483,5844.385698057573,11.0,3.0,1225.6748646412416,2922.1928490287864,5.5,1.5,0.004487323807207114,0.0005133131444416944,0.11439182160584434
<114>,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Halmaheramys_bokimekot_33262-WD225;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.099/0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papagomys_armandvillei_WAMM32592,Papagomys_armandvillei_WAMM32592,tip,NA,10277.0,0.0,0.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Saxatilomys_paulinae_ABTC116266,Saxatilomys_paulinae_ABTC116266,tip,NA,10170.0,0.0,0.0,0.0,1511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<115>,Anonymomys_mindorensis_FMNH2222010;Leopoldomys_sabanus_Z25191;Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.508/0.48,0.0,13.0,0.0,0.0,14.0,6414.767956313922,14548.523984038657,42.0,8.0,493.44368894722476,1119.117229541435,3.230769230769231,0.6153846153846154,0.0065473919377957044,0.0005498839613404691,0.0839851908309001
<116>,Mastacomys_fuscus_M13957;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.21/0.401,0.0,3.0,0.0,0.0,4.0,911.2167714115221,2068.1689380322105,3.0,0.0,303.7389238038407,689.3896460107368,1.0,0.0,0.0032923011232034766,0.0,0.0
Pseudomys_australis_M25541,Pseudomys_australis_M25541,tip,NA,10019.0,0.0,0.0,0.0,1662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<118>,Arvicanthus_neumanni_FMNH158037;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065,internal,0.311/0.4,14.0,10.0,0.0,0.0,0.0,10742.376620526675,24479.311683060005,49.0,11.0,447.5990258552781,1019.9713201275002,2.0416666666666665,0.4583333333333333,0.00456137424062848,0.0004493590400914802,0.098513960132674
<119>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Grammomys_dryas_LSUMZ37716;Micaelemys_namaquensis_MNHN1987009;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.182/0.393,0.0,8.0,0.0,0.0,1.0,5001.675891203694,11686.28248792379,32.0,15.0,625.2094864004617,1460.7853109904738,4.0,1.875,0.006397855578022857,0.0012835561707070229,0.2006228735634703
Mus_pahari_10460X1,Mus_pahari_10460X1,tip,NA,7877.0,0.0,0.0,0.0,3804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<121>,mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_platythrix_10460X13,internal,0.385/0.39,0.0,3.0,0.0,0.0,24.0,1234.595051767747,2781.261758984773,3.0,7.0,411.5316839225823,927.0872529949244,1.0,2.3333333333333335,0.0024299465607807752,0.002516843291497729,1.0357607579193153
<6>,Limnomys_sibuanus_FMNH147948;Tarsomys_apoensis_KU167148,internal,0.573/0.634,0.0,5.0,0.0,0.0,0.0,1369.160717431402,3052.483725205588,9.0,3.0,273.8321434862804,610.4967450411176,1.8,0.6,0.006573370010851864,0.00098280622275814,0.1495132970052868
<122>,Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196,internal,0.426/0.558,0.0,7.0,0.0,0.0,2.0,3608.709654565047,8295.147484836587,12.0,2.0,515.5299506521495,1185.0210692623696,1.7142857142857142,0.2857142857142857,0.0033252883020998664,0.0002411048150326407,0.07250643948086753
<123>,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Halmaheramys_bokimekot_33262-WD225;Lenomys_meyeri_LSUMZ39079;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.051/0.368,0.0,1.0,0.0,0.0,12.0,221.7678491370934,492.9244787655589,0.0,0.0,221.7678491370934,492.9244787655589,0.0,0.0,0.0,0.0,NaN
Bullimus_bagobus_JAE1712,Bullimus_bagobus_JAE1712,tip,NA,9034.0,0.0,0.0,0.0,2647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<62>,Pseudomys_desertor_ABTC41464;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.27/0.446,0.0,3.0,0.0,0.0,0.0,764.9469525083558,1781.4162588667368,4.0,0.0,254.98231750278526,593.8054196222456,1.3333333333333333,0.0,0.005229120773517045,0.0,0.0
<125>,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.199/0.442,0.0,6.0,0.0,0.0,0.0,3059.6332298953994,6987.818875923098,18.0,0.0,509.93887164923325,1164.6364793205164,3.0,0.0,0.005883058081643129,0.0,0.0
<126>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Grammomys_dryas_LSUMZ37716;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.156/0.369,21.0,0.0,0.0,0.0,6.0,11101.561733532639,25186.915081439372,52.0,17.0,528.6457968348875,1199.3769086399702,2.4761904761904763,0.8095238095238095,0.004684025657663305,0.0006749536394207945,0.1440969133712015
<96>,Dephomys_defua_MNHNR24062;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Stochomys_longicaudatus_MNHN1999459,internal,0.399/0.428,0.0,13.0,0.0,0.0,0.0,6710.599510413991,15425.442156418389,48.0,3.0,516.1999623395378,1186.5724735706453,3.6923076923076925,0.23076923076923078,0.007152863157086062,0.0001944838902884691,0.027189656228191857
<120>,Colomys_goslingi_TCD4175;Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260,internal,0.868/0.78,17.0,7.0,0.0,0.0,0.0,8074.991980587967,18053.362025918163,242.0,48.0,336.4579991911653,752.2234177465901,10.083333333333334,2.0,0.029969070010442186,0.002658784548334498,0.08871761944591848
<127>,mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_pahari_10460X1;Mus_platythrix_10460X13,internal,0.853/0.739,0.0,6.0,0.0,0.0,5.0,2081.267854195914,4743.967413090793,54.0,13.0,346.877975699319,790.6612355151323,9.0,2.1666666666666665,0.025945723368154646,0.0027403223648052484,0.10561749718524614
<128>,Limnomys_sibuanus_FMNH147948;Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Tarsomys_apoensis_KU167148,internal,0.223/0.417,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kadarsanomys_sodyi_MZB-Sample,Kadarsanomys_sodyi_MZB-Sample,tip,NA,0.0,0.0,0.0,0.0,11681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<129>,Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Halmaheramys_bokimekot_33262-WD225;Lenomys_meyeri_LSUMZ39079;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.157/0.404,0.0,2.0,0.0,0.0,5.0,453.1997166026041,1025.220169568765,1.0,2.0,226.59985830130205,512.6100847843825,0.5,1.0,0.002206532712545509,0.0019508004810725227,0.8841022251702911
<15>,Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283,internal,0.575/0.629,0.0,1.0,0.0,0.0,0.0,76.03700900122385,159.2768578192891,1.0,0.0,76.03700900122385,159.2768578192891,1.0,0.0,0.013151490479904392,0.0,0.0
<130>,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.088/0.398,6.0,1.0,0.0,0.0,10.0,3074.6809991261175,6964.127711169212,9.0,4.0,439.2401427323025,994.8753873098874,1.2857142857142858,0.5714285714285714,0.0029271329294186846,0.0005743720054967857,0.19622341019232542
<26>,Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_nanus_U1448,internal,0.759/0.818,0.0,4.0,0.0,0.0,0.0,1032.738954490198,2353.4672977543064,8.0,2.0,258.1847386225495,588.3668244385766,2.0,0.5,0.007746391249421908,0.0008498099811747598,0.10970398393421954
<131>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.156/0.339,0.0,10.0,0.0,0.0,21.0,5452.502688479397,12334.545383840003,18.0,1.0,545.2502688479397,1233.4545383840002,1.8,0.1,0.003301236336486772,8.107311367228347e-05,0.02455840945897341
Oenomys_hypoxanthus_LSUMZ37838,Oenomys_hypoxanthus_LSUMZ37838,tip,NA,10398.0,0.0,0.0,0.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<46>,Apodemus_sylvaticus_SMG3823;Malacomys_longipes_TCD4253,internal,0.33/0.381,0.0,4.0,0.0,0.0,0.0,740.3501129404362,1672.2702292022714,6.0,3.0,185.08752823510906,418.06755730056784,1.5,0.75,0.00810427376875773,0.001793968431424567,0.22136078846945925
<132>,Colomys_goslingi_TCD4175;Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Mastomys_natalensis_T4162;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_pahari_10460X1;Mus_platythrix_10460X13;Myomyscus_verreauxii_MNHN1999102;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260,internal,0.41/0.403,11.0,2.0,0.0,0.0,27.0,5169.297648135421,11519.336101619383,29.0,6.0,397.6382806258016,886.1027770476448,2.230769230769231,0.46153846153846156,0.005610046465492343,0.0005208633507235302,0.09284474806534757
<52>,Rattus_argentiventer_LSUMZ38199;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187,internal,0.401/0.521,0.0,7.0,0.0,0.0,0.0,3786.5840865268433,8723.372058066316,19.0,4.0,540.940583789549,1246.196008295188,2.7142857142857144,0.5714285714285714,0.005017715060812848,0.00045853827778688923,0.09138388135427683
<133>,Kadarsanomys_sodyi_MZB-Sample;Limnomys_sibuanus_FMNH147948;Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Tarsomys_apoensis_KU167148,internal,0.18/0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
<135>,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.113/0.367,3.0,2.0,0.0,0.0,3.0,846.1328180703044,1887.1055673383999,5.0,1.0,169.2265636140609,377.42111346767996,1.0,0.2,0.0059092377617535625,0.0005299120607282263,0.08967519705468328
<64>,Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_fumeus_ABTC08168,internal,0.322/0.481,0.0,4.0,0.0,0.0,0.0,3843.157315510587,8830.818097344105,12.0,0.0,960.7893288776468,2207.704524336026,3.0,0.0,0.0031224326809545983,0.0,0.0
<39>,Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841,internal,0.921/0.856,0.0,11.0,0.0,0.0,0.0,3465.500457545674,7834.52439466975,105.75,59.25,315.0454961405158,712.2294904245227,9.613636363636363,5.386363636363637,0.030515073160571428,0.007562679878859139,0.24783423716744973
<136>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.6/0.532,0.0,17.0,0.0,0.0,6.0,8448.348443980192,19488.03498268779,76.0,18.0,496.9616731753054,1146.3549989816347,4.470588235294118,1.0588235294117647,0.008995841081123166,0.0009236436621747813,0.10267451968587474
<138>,Kadarsanomys_sodyi_MZB-Sample;Limnomys_sibuanus_FMNH147948;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Tarsomys_apoensis_KU167148,internal,0.308/0.464,7.0,2.0,0.0,0.0,12.0,3078.2314498915543,7071.714193537517,16.0,7.0,342.02571665461716,785.7460215041685,1.7777777777777777,0.7777777777777778,0.005197789789511662,0.0009898590084985262,0.19043844568241464
<9>,Bandicota_indica_ABTC119185;Nesokia_indica_ABTC117074,internal,0.761/0.771,0.0,4.0,0.0,0.0,0.0,841.2636871523389,1896.8032175688093,12.0,0.0,210.31592178808472,474.2008043922023,3.0,0.0,0.01426425529029996,0.0,0.0
<139>,Mastacomys_fuscus_M13957;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.184/0.41,0.0,5.0,0.0,0.0,16.0,2416.69521505297,5454.961572910812,11.0,0.0,483.339043010594,1090.9923145821624,2.2,0.0,0.004551670368478342,0.0,0.0
Pseudomys_occidentalis_ABTC08043,Pseudomys_occidentalis_ABTC08043,tip,NA,9677.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<140>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.71/0.583,0.0,8.0,0.0,0.0,31.0,2411.059006471439,5574.477052459371,33.0,16.0,301.38237580892985,696.8096315574214,4.125,2.0,0.013686931722295414,0.002870224390454895,0.20970546567273549
Vandeleuria_oleracea_ABTC116404,Vandeleuria_oleracea_ABTC116404,tip,NA,8504.0,0.0,0.0,0.0,3177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<141>,Bandicota_indica_ABTC119185;Kadarsanomys_sodyi_MZB-Sample;Limnomys_sibuanus_FMNH147948;Nesokia_indica_ABTC117074;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Tarsomys_apoensis_KU167148,internal,0.405/0.502,8.0,4.0,0.0,0.0,0.0,3984.461906959775,9121.51803095799,31.0,7.0,332.03849224664793,760.1265025798325,2.5833333333333335,0.5833333333333334,0.007780222455095229,0.0007674161226500171,0.098636784112444
